semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1706781814,56.52617019842655,1.8888888888888888,2.138110072689512,1926,2.4075,0.99875
309456039,63.972023301718636,1.2238267148014441,2.5667870036101084,2493,3.11625,0.49875
309520858,68.76716465306677,9.434398934398935,2.2963702963702963,6006,7.5075,4.51375
309554150,24.35330380506142,3.0212483399734396,1.9189907038512617,753,0.94125,0.5175
3413027449,56.568269365024875,2.1319796954314723,2.5723350253807107,2364,2.955,0.5475
4121911213,100.03910348084491,0.09662215239591516,3.5569520816967795,1273,1.59125,0.0575
GS_cluster_1871526597_309540987,41.83763516873306,0.7802056555269923,2.024421593830334,778,0.9725,0.4025
GS_cluster_1871526621_309541037,33.73715624620034,0.40390625,1.8171875,1280,1.6,0.3
GS_cluster_309541231_309541236,31.88665733544117,0.35921205098493625,1.9446697566628042,3452,4.315,0.8625
GS_cluster_4124177709_4124177710,57.11896332698861,0.9859437751004017,2.144578313253012,2490,3.1125,1.01625
cluster_11612234622_11920224074_309481227_4121496204,98.2222693152199,7.116116116116116,3.548119548119548,6993,8.74125,11.07625
cluster_1868729103_309497175_309497179,62.101610901767685,0.8699468085106383,2.6122340425531916,3760,4.7,1.415
cluster_1871526583_309520899,38.92812749735402,1.2699680511182108,2.176251331203408,1878,2.3475,0.885
cluster_1871526593_309440289,62.55973734133269,0.7523650528658876,2.4390651085141903,1797,2.24625,0.51875
cluster_1871526608_309520710,46.50960568915267,0.49674054758800523,2.0348761408083442,3068,3.835,0.59125
cluster_1871526612_309195377_309195395_309195397,47.7188102411438,0.884440182210501,1.8791656677055861,4171,5.21375,1.32125
cluster_1871526625_309497170,75.30246122078046,4.9231259968102075,2.8749601275917067,6270,7.8375,6.43875
cluster_2991453444_309520859,59.9098180741586,1.160261058738216,2.6337926033357504,2758,3.4475,1.0325
cluster_308848908_308848911,49.872280813084664,0.05734767025089606,2.13537358698649,3627,4.53375,0.02
cluster_308848959_308848960,56.76251091424736,1.1989724427837458,2.2041102288650163,2141,2.67625,0.545
cluster_308855797_308855800,52.81504877840123,0.7909162098668755,2.0830070477682066,2554,3.1925,0.6525
cluster_308858575_308858577_6427986507_6427986508,35.8888512410761,0.3204301075268817,1.7284178187403993,3255,4.06875,0.68375
cluster_308908279_4100826965,40.34471187073784,0.7892857142857143,1.655,1400,1.75,0.455
cluster_309195406_309195410_309195412_309195414,47.19676162315563,0.7736456808199121,1.830453879941435,3415,4.26875,1.11125
cluster_309197943_309197944_938878877_938878878,44.293621084020906,1.5629148425363648,1.7246151673492445,7081,8.85125,2.09875
cluster_309248859_309248860,33.017935057544,1.3367875647668395,1.8911917098445596,193,0.24125,0.11875
cluster_309248963_309248965,37.83150266228758,2.904392764857881,2.098191214470284,387,0.48375,0.31125
cluster_309440717_309440722_309440724_309440726,56.00618270038608,0.8044157874169597,2.36146932395467,5118,6.3975,1.785
cluster_309456058_309456068_309456081_309456085,59.00351445847092,2.967277685199212,2.177548856233904,6601,8.25125,5.0025
cluster_309481112_309481115,57.63450235619724,0.5787914691943128,2.088270142180095,5064,6.33,1.03875
cluster_309497184_309497187,72.94458191956733,1.5439225528863392,2.944424524919326,2789,3.48625,1.5175
cluster_309497300_309497301,53.484498413004836,1.7504933746828306,2.4141528051874825,3547,4.43375,2.18875
cluster_309520712_309520713,59.486615779036555,0.749231950844854,2.412058371735791,2604,3.255,0.62125
cluster_309520714_309520715,42.19726343137638,0.7999345121152587,1.9115913555992141,3054,3.8175,0.84625
cluster_309520860_309520861,54.510729562138884,1.1893333333333334,2.1233333333333335,3000,3.75,1.23
cluster_309520862_309520863,41.574052348297585,0.8261562998405104,1.661198450672135,4389,5.48625,1.23375
cluster_309520901_309520902,63.56780123402459,0.5095749649696404,2.3260158804297055,2141,2.67625,0.46
cluster_309540905_309540918,50.74384475111847,0.5195344970906068,2.435577722360765,1203,1.50375,0.4075
cluster_309541225_4124177708,53.69196562092271,0.06956521739130435,2.2633540372670806,1610,2.0125,0.08125
cluster_309541408_309541411,35.18492435477729,0.4230769230769231,1.5280448717948718,2496,3.12,0.6325
cluster_309559013_7006592113_7657209820,48.212448010234596,0.35294117647058826,2.2868654311039482,1241,1.55125,0.43875
cluster_309559016_309559017,48.26428336010223,0.9544072948328267,2.161094224924012,1316,1.645,0.73375
cluster_309559018_309559019,67.99327353699356,1.569060773480663,2.885082872928177,1810,2.2625,0.8075
cluster_309559020_309559021,30.878390316804303,0.985133020344288,1.6502347417840375,1278,1.5975,0.83625
cluster_309720129_309720130_7006592110,33.72587705586233,2.001068947087119,1.5253874933190807,1871,2.33875,1.39625
cluster_310265753_4121438078,55.53782205167115,0.07818930041152264,2.522119341563786,1944,2.43,0.135
cluster_310265755_310265756,60.9483338408733,0.6352705410821643,2.2940881763527052,1996,2.495,0.71125
cluster_310265757_310265758,49.04746384151258,0.9828666945257,2.2528207271207688,2393,2.99125,1.0825
cluster_4121496202_4121496203,57.69349384756301,0.5032925682031985,2.4158043273753527,2126,2.6575,0.43875
cluster_4124145820_4124145821,58.31488316927442,0.2580993520518359,2.1505399568034558,4630,5.7875,0.87125
cluster_938672795_938672853,35.958533079392105,0.0013020833333333333,1.9518229166666667,768,0.96,0.00125
joinedS_cluster_1871494011_309189929_cluster_309189684_309189926,32.09640751797025,0.595810705973623,1.321955003878976,1289,1.61125,0.1425
joinedS_cluster_308856407_308856410_cluster_308856411_308856412,55.068529233257166,1.1862428606903401,2.3491432828408243,4027,5.03375,1.5975
