step,delay,waiting_time,stops,queue_length,road_rage
0,0.0,0.0,0.5,0.0,0.020000000000000004
1,0.48169965374550067,0.0,0.5,0.0,0.039267986149820036
2,0.6724146326852024,0.0,0.6666666666666666,0.0,0.053563251974074765
3,1.0417838315573311,0.0,0.75,0.0,0.07167135326229324
4,1.2885958985247925,0.0,0.8,0.0,0.08354383594099171
5,1.3729502652888337,0.0,0.5714285714285714,0.0,0.0777751534686962
6,1.755830422590008,0.0,0.5714285714285714,0.0,0.09309035976074319
7,1.925463061729086,0.0,0.5,0.0,0.09701852246916345
8,1.9205785406953473,0.0,0.5555555555555556,0.0,0.09904536385003612
9,2.044554312721981,0.0,0.6,0.0,0.10578217250887925
10,2.113731279257248,0.0,0.6666666666666666,0.0,0.1112159178369566
11,2.1076209342719743,0.0,0.6666666666666666,0.0,0.11097150403754565
12,2.5871020830097313,0.0,0.6153846153846154,0.0,0.12809946793577387
13,2.547687054794194,0.0,0.5333333333333333,0.0,0.12324081552510109
14,3.440087736912555,0.0,0.5333333333333333,0.0,0.15893684280983555
15,3.3105131972713253,0.0,0.5882352941176471,0.0,0.1559499396555589
16,3.6937311889452333,0.0,0.5882352941176471,0.0,0.17127865932251524
17,3.685369834843818,0.0,0.631578947368421,0.0,0.17267795128848956
18,3.3942925069322256,0.0,0.65,0.0,0.16177170027728902
19,3.922742582629509,0.0,0.65,0.0,0.1829097033051804
20,3.8700714705523414,0.0,0.6818181818181818,0.0,0.18207558609482094
21,4.459865901307117,0.0,0.6818181818181818,0.0,0.20566736332501195
22,4.98688697717232,0.0,0.6666666666666666,0.0,0.22614214575355948
23,5.667113725410514,0.0,0.64,0.0,0.25228454901642056
24,5.508574951048286,0.04,0.68,0.03571428571428571,0.2490572837562172
25,5.635675904578324,0.07692307692307693,0.6538461538461539,0.03571428571428571,0.2538336295897264
26,5.750300627896795,0.14814814814814814,0.7037037037037037,0.17857142857142858,0.26469456479841147
27,6.068394713882033,0.21428571428571427,0.7142857142857143,0.03571428571428571,0.2763072171267099
28,6.364744214939794,0.3103448275862069,0.7586206896551724,0.07142857142857142,0.2925700641640942
29,6.437195656754399,0.41379310344827586,0.7586206896551724,0.07142857142857142,0.29753708735391987
30,6.96677380970851,0.5161290322580645,0.8064516129032258,0.17857142857142858,0.32482302612105923
31,7.02738905298087,0.59375,0.8125,0.07142857142857142,0.32689913354780625
32,6.322551861598671,0.6363636363636364,0.8181818181818182,0.07142857142857142,0.2997851913470637
33,6.971270875328902,0.7272727272727273,0.8181818181818182,0.07142857142857142,0.3275521337144548
34,7.240546595986835,0.5142857142857142,0.8285714285714286,0.07142857142857142,0.3344790066966163
35,7.29786933810765,0.2222222222222222,0.8333333333333334,0.03571428571428571,0.33040683701636947
36,7.822035122596617,0.0,0.8378378378378378,0.0,0.3463949184173782
37,8.13146006349394,0.0,0.8421052631578947,0.0,0.35894261306607333
38,9.120343139197345,0.0,0.8421052631578947,0.0,0.3984979360942096
39,9.143969355976026,0.025,0.875,0.03571428571428571,0.4019730599533268
40,9.364668262604372,0.05,0.875,0.03571428571428571,0.4113010162184606
41,9.395978787912574,0.0975609756097561,0.9024390243902439,0.14285714285714285,0.4167450748614506
