semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1462970251,59.60342137480711,0.22229140722291407,2.463885429638854,1606,2.0075,0.0675
308689405,93.86403006714266,1.6318373071528751,3.434081346423562,1426,1.7825,0.38125
308757397,62.868304172067425,1.994750656167979,2.080489938757655,1143,1.42875,0.3675
308827770,42.09295666171057,0.32495369145276526,1.7438475787245302,3779,4.72375,0.2975
308856103,63.21881919476678,2.306555513452065,2.4414550966275104,2639,3.29875,0.80875
308856146,48.5216555507695,1.5993288590604027,2.322818791946309,1490,1.8625,0.6125
308898675,56.35379424691623,1.439446366782007,2.386966551326413,1734,2.1675,0.4625
308923801,45.918224453186774,1.0901689897619342,1.6235352164795855,8107,10.13375,1.18
4088546946,41.832970533571554,1.6161290322580646,1.663978494623656,5580,6.975,0.75
4097839613,77.34840093995491,5.605442176870748,2.674981103552532,1323,1.65375,1.2875
4697738917,66.5419624523603,3.8340235743867472,2.303838802166295,12556,15.695,3.6025
4697750732,93.06185579042663,5.732383593077732,3.193995601873984,10459,13.07375,3.58625
cluster_1462970241_308898721,36.09609988492343,0.5067357512953368,2.10293609671848,2895,3.61875,0.48375
cluster_1462970269_1462970271_308797939,70.25632975975911,1.2268105416061423,2.7462129072421666,4819,6.02375,1.8975
cluster_1462970291_308954059,31.170966949054307,0.6793340784752044,1.2738984646155656,16999,21.24875,2.425
cluster_308742453_308742454,53.72921780546489,2.739382015970374,2.02673301701192,8641,10.80125,4.6025
cluster_308757358_308757361,51.55537420680408,0.5069346733668342,2.050452261306533,4975,6.21875,1.3825
cluster_308757386_308757389_308757392_308757394,59.152960079283005,1.604589114194237,2.1310032017075775,3748,4.685,3.18625
cluster_308757402_4097570238,52.02026885562205,1.0527007059596125,2.045805286488261,6091,7.61375,1.69375
cluster_308799313_4090658064,75.85500646668062,1.2214360587002095,2.745545073375262,3816,4.77,1.675
cluster_308804097_308804101,72.56195114253478,2.607638888888889,2.696701388888889,5760,7.2,3.40875
cluster_308834900_4738449064,33.591217678726416,0.12065359477124182,1.6499346405228759,7650,9.5625,0.6675
cluster_308856152_9198534518,59.29253918712049,0.4716981132075472,2.34811320754717,1060,1.325,0.15375
cluster_308858575_308858577_6427986507_6427986508,40.50362867975351,0.18881987577639753,1.908488612836439,2415,3.01875,0.28125
cluster_308858579_308898722,37.302642374104934,0.9551411290322581,2.052923387096774,3968,4.96,0.955
cluster_4090658066_4090658067,86.28947523625126,1.8147803136158982,3.0998292190653625,6441,8.05125,2.36875
joinedS_1462970246_1462970247,35.538623112176424,0.31657223796033995,1.9702549575070822,2824,3.53,0.30625
joinedS_1462970259_308819290,65.20864512561826,4.761751275852807,2.6666666666666665,3723,4.65375,1.36375
