semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1706781814,50.31767747746962,1.1583333333333334,1.8327777777777778,1800,2.25,0.67875
309456039,60.34028422186795,1.116155419222904,2.5865030674846627,2445,3.05625,0.53625
309520858,66.69976524343838,8.31636247198207,2.27681716298431,6246,7.8075,4.58875
309554150,33.545289648795574,3.6451612903225805,2.2628434886499402,837,1.04625,0.7725
3413027449,48.995473567406805,0.3820340733092411,2.307176045431079,1937,2.42125,0.1325
4121911213,99.55179526122213,0.06956521739130435,3.759683794466403,1265,1.58125,0.04625
GS_cluster_1871526597_309540987,45.138926645166976,0.6956521739130435,2.3366459627329195,805,1.00625,0.37
GS_cluster_1871526621_309541037,40.63173838035181,0.6751085383502171,2.0600578871201156,1382,1.7275,0.53875
GS_cluster_309541231_309541236,36.95971090543308,0.8543082359336777,2.4218537646099483,3679,4.59875,1.6525
GS_cluster_4124177709_4124177710,52.998773205405364,0.80316426244765,2.174034434620754,2149,2.68625,0.70875
cluster_11612234622_11920224074_309481227_4121496204,87.74621302719808,6.521949828962372,3.3159920182440135,7016,8.77,10.3825
cluster_1868729103_309497175_309497179,63.154320985055094,0.8866087871612733,2.7282294133122864,3801,4.75125,1.4175
cluster_1871526583_309520899,42.666737424211696,1.0930992241731319,2.23070641077991,2449,3.06125,1.28875
cluster_1871526593_309440289,64.94480193156042,0.6786447638603696,2.4378850102669403,1948,2.435,0.42875
cluster_1871526608_309520710,46.526353775221274,0.7690568475452196,2.109173126614987,3096,3.87,0.75125
cluster_1871526612_309195377_309195395_309195397,46.34284941746442,1.0209739633558341,1.8852459016393444,4148,5.185,1.475
cluster_1871526625_309497170,72.91350306611399,4.9334872312797575,2.802193045736546,6931,8.66375,7.4625
cluster_2991453444_309520859,65.53386767515997,0.9504488330341113,2.9220825852782766,2785,3.48125,1.0475
cluster_308848908_308848911,47.91843386014658,0.034166666666666665,2.1463888888888887,3600,4.5,0.03625
cluster_308848959_308848960,51.227053970811056,1.112401300510915,2.1788202508128194,2153,2.69125,0.50875
cluster_308855797_308855800,49.91303451383551,0.6596550273453934,2.1501893142616746,2377,2.97125,0.4625
cluster_308858575_308858577_6427986507_6427986508,32.77595183249575,0.2865912762520194,1.8032310177705977,3095,3.86875,0.54375
cluster_308908279_4100826965,35.8808443648788,0.812781954887218,1.6195488721804512,1330,1.6625,0.4225
cluster_309195406_309195410_309195412_309195414,49.95743578282529,1.0325770796974985,2.0066899360093076,3438,4.2975,1.37625
cluster_309197943_309197944_938878877_938878878,44.31353887537447,1.6987106017191977,1.6882521489971347,6980,8.725,2.17375
cluster_309248859_309248860,35.0045582058273,1.3264248704663213,1.9585492227979275,193,0.24125,0.12125
cluster_309248963_309248965,34.34394871449529,2.7985611510791366,1.9664268585131894,417,0.52125,0.32
cluster_309440717_309440722_309440724_309440726,55.473401180717524,0.5802919708029197,2.256547874624302,4658,5.8225,1.13
cluster_309456058_309456068_309456081_309456085,58.14376535371789,3.134660239465091,2.216607059555279,6431,8.03875,5.02125
cluster_309481112_309481115,61.60354948831745,0.7974845060153117,2.3282901932191034,5486,6.8575,1.3425
cluster_309497184_309497187,76.99763908707044,1.681662218833397,3.0686237133053753,2623,3.27875,1.4575
cluster_309497300_309497301,54.46567765438994,1.1989166415889256,2.3532952151670177,3323,4.15375,1.60375
cluster_309520712_309520713,55.84150380744582,0.9660899653979239,2.382698961937716,2890,3.6125,0.93
cluster_309520714_309520715,48.59480891995741,0.44731977818853974,2.0144793592113373,3246,4.0575,0.6425
cluster_309520860_309520861,58.76988400402189,1.2210300429184548,2.2946045370938073,3262,4.0775,1.34125
cluster_309520862_309520863,45.35822163691852,0.9152504965791216,1.9346722577797395,4531,5.66375,1.40625
cluster_309520901_309520902,60.50154572243394,0.4589327146171694,2.4473317865429234,2155,2.69375,0.45375
cluster_309540905_309540918,49.04963332789008,0.23473282442748092,2.4122137404580153,1048,1.31,0.1525
cluster_309541225_4124177708,54.155881875258224,0.07598371777476255,2.278154681139756,1474,1.8425,0.09
cluster_309541408_309541411,37.33729119025885,0.43474747474747477,1.6238383838383839,2475,3.09375,0.54125
cluster_309559013_7006592113_7657209820,45.684043492568854,0.45475460122699385,2.2438650306748467,1304,1.63,0.5075
cluster_309559016_309559017,51.64076069891835,0.8235753317720531,2.3348946135831383,1281,1.60125,0.67875
cluster_309559018_309559019,68.02588929225568,1.5111572392319668,2.882719252724442,1927,2.40875,0.86
cluster_309559020_309559021,30.642514093590382,1.1078869047619047,1.765625,1344,1.68,0.98125
cluster_309720129_309720130_7006592110,33.34017822157509,2.603723404255319,1.650531914893617,1880,2.35,1.72375
cluster_310265753_4121438078,55.577651404930755,0.04088219472834857,2.603550295857988,1859,2.32375,0.085
cluster_310265755_310265756,62.986823351656334,0.6048313582497721,2.3359161349134,2194,2.7425,0.855
cluster_310265757_310265758,51.99867155789048,0.8313253012048193,2.258412962193602,2407,3.00875,0.975
cluster_4121496202_4121496203,63.111798989529234,0.5621783876500858,2.6363636363636362,2332,2.915,0.6225
cluster_4124145820_4124145821,66.22691168582871,0.3801015228426396,2.8186802030456852,4925,6.15625,1.6775
cluster_938672795_938672853,34.85871642262421,0.0038809831824062097,1.9391979301423028,773,0.96625,0.0
joinedS_cluster_1871494011_309189929_cluster_309189684_309189926,32.62536685618717,0.4399684044233807,1.3712480252764614,1266,1.5825,0.12125
joinedS_cluster_308856407_308856410_cluster_308856411_308856412,54.04497850271316,1.5306740722039889,2.21812673567281,3961,4.95125,1.9825
