semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length,delay_norm,waiting_time_norm,stops_norm,flujo_vehicular_norm,flujo_por_segundo_norm,queue_length_norm,road_rage
308856103,9.294297345882025,0.35609756097560974,0.8536585365853658,205,1.025,0.09,0.1283704922888588,0.11031669943614825,0.1029307110047228,0.010679611650485437,0.010679611650485425,0.026905829596412554,0.41304018651820784
308856146,32.633778645255994,0.23255813953488372,1.9023255813953488,215,1.075,0.13,0.8794849755122602,0.07204499326030708,1.0,0.015533980582524271,0.015533980582524263,0.03886397608370702,1.0
308856152,30.579344163953277,0.7655986509274874,1.7251264755480606,593,2.965,0.42,0.8133688749037425,0.23717746347853538,0.8484172105152508,0.19902912621359223,0.1990291262135922,0.12556053811659193,1.0
308898675,7.041612245327939,0.6455696202531646,0.9367088607594937,237,1.185,0.17,0.05587426225425543,0.19999325344285243,0.1739750864587181,0.02621359223300971,0.02621359223300971,0.05082212257100149,0.33204423664856064
308903645,21.897488773763445,0.4766619519094767,1.0756718528995757,1414,7.07,0.39,0.5339681786681475,0.14766676058488118,0.2928492640851808,0.5975728155339806,0.5975728155339806,0.11659192825112108,0.9284596641047105
308903696,5.305423783879188,0.0,0.8762886597938144,194,0.97,0.0,0.0,0.0,0.12228937077852829,0.005339805825242718,0.005339805825242712,0.0,0.24726849774692006
308903738,21.73108841021661,0.20140515222482436,1.4309133489461359,427,2.135,0.09,0.5286130586691002,0.062394001188902946,0.5967362202523311,0.11844660194174757,0.11844660194174754,0.026905829596412554,0.9305081734110066
309520858,17.51236748894766,0.3971119133574007,1.0117328519855595,1108,5.54,0.365,0.3928455862048482,0.12302267802211281,0.23815343439083012,0.44902912621359226,0.4490291262135922,0.10911808669656202,0.7489062519044768
cluster_1462970241_308898721,10.003847153829078,0.05089058524173028,0.7608142493638677,393,1.965,0.04,0.1512053244122149,0.015765571044240225,0.023508210662725026,0.10194174757281553,0.10194174757281553,0.01195814648729447,0.43160426783255246
cluster_1871526593_309440289,25.017792864680054,0.4426229508196721,1.6612021857923498,183,0.915,0.315,0.634386245577439,0.1371217002872402,0.7937339652998218,0.0,0.0,0.09417040358744394,1.0
cluster_1871526625_309497170,13.968892332935615,0.0025252525252525255,1.0656565656565657,396,1.98,0.0,0.2788089683176144,0.0007823067449982841,0.2842818101438792,0.10339805825242719,0.10339805825242718,0.0,0.6014324609941925
cluster_308848908_308848911,31.768525884181358,0.9473918858671422,1.4208649130628623,2243,11.215,2.145,0.8516392889626783,0.29349582073832187,0.5881404097155785,1.0,1.0,0.6412556053811659,1.0
cluster_308848959_308848960,36.37855820037024,0.9065743944636678,1.6176470588235294,1156,5.78,1.055,1.0,0.28085082839813824,0.756475269152754,0.47233009708737866,0.4723300970873786,0.3153961136023916,1.0
cluster_308855797_308855800,30.62803661623768,0.5086155674390969,1.7611408199643495,1683,8.415,1.345,0.814935902279602,0.15756578205141908,0.8792252372374075,0.7281553398058253,0.7281553398058251,0.4020926756352765,1.0
cluster_308858575_308858577_6427986507_6427986508,17.948541926768726,0.4292237442922374,1.2404870624048707,1314,6.57,1.29,0.4068826135602083,0.13297071358820145,0.433838402189843,0.5490291262135922,0.5490291262135922,0.38565022421524664,0.7761456344527887
cluster_308858579_308898722,11.1544905579378,1.801040312093628,1.1690507152145644,769,3.845,1.075,0.18823549293934153,0.5579505297292052,0.3727290600973396,0.28446601941747574,0.28446601941747574,0.32137518684603883,0.5289624571679672
cluster_308903754_312989481,20.416726888280746,1.0532859680284192,1.1687388987566607,563,2.815,0.35,0.4863140905534694,0.326301116011469,0.3724623205544379,0.18446601941747573,0.1844660194174757,0.1046337817638266,0.8844843508420647
cluster_309440717_309440722_309440724_309440726,21.83704382950689,0.5746164574616457,1.3249651324965133,717,3.585,0.865,0.5320229309359303,0.1780124268618689,0.5061041252788475,0.25922330097087376,0.25922330097087376,0.2585949177877429,0.9379726876293691
cluster_309481112_309481115,30.416745873364146,1.0263157894736843,1.5515350877192982,912,4.56,1.24,0.8081361137535562,0.3179459307829868,0.6999205989110707,0.35388349514563106,0.353883495145631,0.37070254110612855,1.0
cluster_309481119_4121911213,16.880397402030106,3.227956989247312,0.7333333333333333,465,2.325,0.615,0.37250743561962246,1.0,0.0,0.13689320388349516,0.13689320388349516,0.18385650224215244,0.7691083691994838
cluster_309481227_4121496204,32.29309497117943,1.601194921583271,1.6564600448095594,1339,6.695,3.345,0.8685210454011171,0.49603973253579015,0.789677359286692,0.5611650485436893,0.5611650485436893,1.0,1.0
cluster_4121496202_4121496203,29.920540129458107,0.5547785547785548,1.5710955710955712,429,2.145,0.335,0.7921671504280318,0.1718667741319307,0.7166533731520469,0.11941747572815534,0.11941747572815534,0.10014947683109118,1.0
