semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length,delay_norm,waiting_time_norm,stops_norm,flujo_vehicular_norm,flujo_por_segundo_norm,queue_length_norm,road_rage
1706781814,42.933168048492874,4.040268456375839,1.4697986577181208,447,2.235,1.8,0.4962660272218993,0.6015620515427806,0.5148215310473199,0.33689839572192515,0.33689839572192515,0.47058823529411764,1.0
309456039,45.22552696014839,0.26556016597510373,1.6763485477178424,241,1.205,0.075,0.5240705828807318,0.03953967910224533,0.6135796500912646,0.17952635599694422,0.17952635599694425,0.0196078431372549,1.0
309520858,58.72240273385414,6.716295427901524,2.041031652989449,853,4.265,3.825,0.6877773356768415,1.0,0.7879463250082896,0.6470588235294118,0.6470588235294117,1.0,1.0
309554150,15.425177760028935,1.2912621359223302,1.4951456310679612,103,0.515,0.315,0.16261520005458907,0.19225809075610886,0.5269407309727742,0.07410236822001529,0.07410236822001527,0.08235294117647059,0.7026381783623226
3413027449,41.29522845798287,0.0,2.4375,96,0.48,0.0,0.47639907607451093,0.0,0.9775105422115851,0.06875477463712758,0.06875477463712758,0.0,1.0
4121911213,84.46373864168628,0.0,2.0,37,0.185,0.0,1.0,0.0,0.7683277773029034,0.023682200152788387,0.023682200152788387,0.0,1.0
GS_cluster_1871526597_309540987,19.93905658387096,0.5892857142857143,1.0178571428571428,112,0.56,0.22,0.217365088632945,0.08773969528464205,0.29873381526300574,0.08097784568372804,0.08097784568372804,0.05751633986928104,0.8500622633548385
GS_cluster_1871526621_309541037,17.697852848868166,0.46710526315789475,1.368421052631579,304,1.52,0.45,0.19018100603757832,0.06954805192418995,0.46634965051743815,0.22765469824293355,0.22765469824293355,0.11764705882352941,0.7719930613231478
GS_cluster_309541231_309541236,13.935807660298982,0.4947589098532495,0.7442348008385744,477,2.385,0.65,0.14455028289698937,0.07366544774041225,0.16790620830475872,0.359816653934301,0.359816653934301,0.16993464052287582,0.5970968766425673
GS_cluster_4124177709_4124177710,33.96751114211101,0.47638603696098564,1.2340862422997947,487,2.435,0.61,0.3875194844340344,0.07092988122320139,0.40211987440615593,0.3674560733384263,0.36745607333842634,0.15947712418300652,1.0
cluster_11612234622_11920224074_309481227_4121496204,35.401248212783116,6.1697574893009985,1.36376604850214,701,3.505,3.39,0.4049096156124214,0.9186250896096617,0.46412394392439266,0.5309396485867074,0.5309396485867074,0.8862745098039215,1.0
cluster_1868729103_309497175_309497179,28.95397377276384,0.42657342657342656,1.4230769230769231,286,1.43,0.325,0.3267091208714729,0.0635132017572234,0.4924823730277188,0.21390374331550802,0.21390374331550802,0.08496732026143791,1.0
cluster_1871526583_309520899,18.917291582856798,0.4296577946768061,1.296577946768061,263,1.315,0.305,0.2049718627307986,0.06397243827183027,0.43199916017650597,0.19633307868601987,0.19633307868601985,0.07973856209150326,0.8171479370785305
cluster_1871526593_309440289,48.64397784040839,0.9560439560439561,1.945054945054945,273,1.365,0.495,0.5655337705534382,0.14234691822403467,0.7420567864195524,0.20397249809014514,0.20397249809014514,0.12941176470588234,1.0
cluster_1871526608_309520710,26.347295980665024,0.6242990654205608,1.2299065420560749,535,2.675,0.655,0.2950921182343459,0.0929528893007049,0.40012142582679405,0.40412528647822765,0.40412528647822765,0.17124183006535948,1.0
cluster_1871526612_309195377_309195395_309195397,33.58110636154377,0.9980353634577603,1.5559921414538311,509,2.545,0.705,0.38283269076769627,0.14859908623310694,0.5560333967500567,0.3842627960275019,0.3842627960275019,0.18431372549019606,1.0
cluster_1871526625_309497170,41.04482683539699,3.156414762741652,1.859402460456942,569,2.845,1.805,0.47336189641784754,0.46996365729073647,0.7011035897349615,0.43009931245225363,0.4300993124522537,0.4718954248366013,1.0
cluster_2991453444_309520859,42.82227606247755,0.826302729528536,1.751861042183623,403,2.015,0.53,0.49492099247118704,0.1230295388877363,0.6496845926684154,0.3032849503437739,0.3032849503437739,0.13856209150326798,1.0
cluster_308848908_308848911,21.985876347090112,0.0,0.6981132075471698,477,2.385,0.0,0.24219144271766585,0.0,0.14585399708946792,0.359816653934301,0.359816653934301,0.0,0.9073595821854914
