semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1462970251,54.97354786257598,0.7724222086638194,2.1439902379499696,1639,2.04875,0.1975
308689405,87.78914570238148,2.2370778773259823,3.104066161268091,1451,1.81375,0.52625
308757397,86.18877960227995,6.752549286199864,2.6159075458871515,1471,1.83875,0.89875
308827770,39.5552438528888,0.2487857528332434,1.5677280086346466,3706,4.6325,0.2025
308856103,62.88086485042431,1.7950515463917527,2.3402061855670104,2425,3.03125,0.555
308856146,56.93570985596097,2.8017857142857143,2.2577380952380954,1680,2.1,0.83875
308898675,62.87806182620787,1.2983695652173912,2.476086956521739,1840,2.3,0.6325
308923801,43.76370904759869,0.9891372206267949,1.522162567111999,8009,10.01125,1.055
4088546946,37.1358620854372,0.4080448655965964,1.4801779152968477,5171,6.46375,0.33125
4097839613,89.97282398185688,8.737713139418254,2.868605817452357,1994,2.4925,2.6875
4697738917,64.69377965973975,5.544517755207948,2.243161094224924,13489,16.86125,4.54125
4697750732,74.1830781719398,4.385860208883278,2.5732813037989213,8713,10.89125,2.7925
cluster_1462970241_308898721,36.65255858092163,0.12876506024096385,1.988328313253012,2656,3.32,0.24125
cluster_1462970269_1462970271_308797939,67.01263531998481,1.339211412720428,2.5793540717257777,5047,6.30875,2.3275
cluster_1462970291_308954059,30.112842603596484,0.6953275529865125,1.2386199421965318,16608,20.76,2.32625
cluster_308742453_308742454,64.71245838384746,3.49202518363064,2.2789087093389298,9530,11.9125,6.0875
cluster_308757358_308757361,61.17957080286868,0.4908239700374532,2.25187265917603,5340,6.675,1.6675
cluster_308757386_308757389_308757392_308757394,64.61976817134388,2.423930450697781,2.2594371997254634,4371,5.46375,4.7725
cluster_308757402_4097570238,43.124158149822065,1.2206933523945676,1.6976411722659042,5596,6.995,1.29375
cluster_308799313_4090658064,80.51967264901246,1.2598187311178248,2.8149546827794563,3972,4.965,1.76125
cluster_308804097_308804101,77.5861718993189,2.822187560928056,2.7416650419185027,5129,6.41125,3.61125
cluster_308834900_4738449064,33.287775617087746,0.08481965913594927,1.6472453428458185,7569,9.46125,0.46125
cluster_308856152_9198534518,60.65110936278635,0.34531693472090824,2.1636707663197727,1057,1.32125,0.17
cluster_308858575_308858577_6427986507_6427986508,43.33707995617729,0.17698744769874478,2.006276150627615,2390,2.9875,0.27125
cluster_308858579_308898722,35.22851744451681,0.9113004259584064,1.9085442245051365,3991,4.98875,1.20125
cluster_4090658066_4090658067,88.75875200717088,1.1107084019769358,3.0100494233937396,6070,7.5875,1.855
joinedS_1462970246_1462970247,34.22308707425554,0.3196314670446492,1.8313253012048192,2822,3.5275,0.43375
joinedS_1462970259_308819290,60.390590173797904,4.260331923202083,2.277578913114221,3073,3.84125,0.86125
