semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
308856103,28.465331883094624,3.163419233186675,1.7988686360779385,1591,1.98875,0.40125
308856146,38.948623678664816,6.6002317497103125,2.1477404403244496,1726,2.1575,1.5725
308856152,54.60660897340133,2.152153410877083,2.1839044325683745,3181,3.97625,0.78875
308898675,30.613053476873265,2.7527733755942947,2.1898573692551504,3155,3.94375,1.4125
308903645,33.73945282748792,0.6692395005675369,1.5735527809307606,8810,11.0125,0.69375
308903696,10.326358139103252,0.07087227414330217,1.1160436137071652,1284,1.605,0.03
308903738,33.102061567606754,0.24369747899159663,1.7596638655462185,2975,3.71875,0.14
309520858,31.963551663188067,1.9635373396104496,1.8169482137911936,10833,13.54125,2.88625
cluster_1462970241_308898721,21.02295101383899,0.2660513643659711,1.6408507223113964,2492,3.115,0.385
cluster_1871526593_309440289,30.80368167656019,0.5637982195845698,2.085459940652819,1685,2.10625,0.665
cluster_1871526625_309497170,25.124451719455973,0.0043891733723482075,1.5793708851499635,2734,3.4175,0.005
cluster_308848908_308848911,46.74045148000711,1.0603127849077776,1.929027281015499,14259,17.82375,4.36875
cluster_308848959_308848960,55.478996679021954,1.330094668659691,2.3446686596910813,8028,10.035,3.09625
cluster_308855797_308855800,46.10433171879567,0.9647112323783538,2.1879035925420647,10995,13.74375,1.98625
cluster_308858575_308858577_6427986507_6427986508,28.523519759862968,0.37678872053872053,1.73895202020202,9504,11.88,2.07125
cluster_308858579_308898722,21.80332839802782,1.1177354709418839,1.5187875751503006,3992,4.99,1.12
cluster_308903754_312989481,35.73400299694829,0.7747690347244345,1.678560050971647,3139,3.92375,0.315
cluster_309440717_309440722_309440724_309440726,28.460835971558765,0.8622005511977953,1.6368454526181895,4717,5.89625,1.83875
cluster_309481112_309481115,53.18216580166953,0.9617102744097,2.185545628589662,6268,7.835,1.71125
cluster_309481119_4121911213,66.23408940513352,3.2865210843373496,2.5363328313253013,5312,6.64,4.15875
cluster_309481227_4121496204,57.484805194704485,2.5646824903690817,2.5977382875605817,8047,10.05875,8.07375
cluster_4121496202_4121496203,45.989462063488816,1.7153664302600473,2.2191489361702126,4230,5.2875,1.1325
