semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1706781814,64.28849664818468,6.03562945368171,2.0692794932699923,2526,3.1575,2.615
309456039,63.08711219544,0.9069854314531192,2.6410160627568176,2677,3.34625,0.53
309520858,58.28222103963213,4.268688845401174,2.1851272015655576,5110,6.3875,2.305
309554150,29.397669284635175,4.315230224321134,2.02125147579693,847,1.05875,0.7575
3413027449,49.9759436787113,0.20137058513442277,2.392198207696363,1897,2.37125,0.11875
4121911213,98.50730369474317,0.09346504559270517,3.693768996960486,1316,1.645,0.04375
GS_cluster_1871526597_309540987,42.32306924785675,0.8915254237288136,2.023728813559322,885,1.10625,0.48875
GS_cluster_1871526621_309541037,38.526611640615194,0.6545584045584045,1.9935897435897436,1404,1.755,0.55
GS_cluster_309541231_309541236,34.75704457811511,0.7509695290858726,2.0592797783933516,3610,4.5125,1.4425
GS_cluster_4124177709_4124177710,56.793963099731485,0.9910371318822023,2.227059325650875,2343,2.92875,0.93625
cluster_11612234622_11920224074_309481227_4121496204,86.45358857021193,5.459876052757032,3.343715239154616,6293,7.86625,8.20375
cluster_1868729103_309497175_309497179,68.73063175962548,1.1258777633289987,2.811963589076723,3845,4.80625,1.65375
cluster_1871526583_309520899,40.37792815061057,1.1167852658015907,2.067810799497698,2389,2.98625,1.2225
cluster_1871526593_309440289,62.69740187780967,0.7746835443037975,2.4784810126582277,1975,2.46875,0.505
cluster_1871526608_309520710,50.82843246787408,0.7257731958762886,2.35699558173785,3395,4.24375,0.9375
cluster_1871526612_309195377_309195395_309195397,48.675625184576035,0.6402966625463535,1.9839307787391842,4045,5.05625,1.00375
cluster_1871526625_309497170,72.21070530713892,4.497223935842073,2.9497223935842074,6484,8.105,6.7325
cluster_2991453444_309520859,60.38095051106038,1.183967112024666,2.65433367591641,2919,3.64875,1.31875
cluster_308848908_308848911,46.36740001484048,0.054878048780487805,2.1502217294900223,3608,4.51,0.02875
cluster_308848959_308848960,48.426415833618265,1.206312900274474,2.1875571820677036,2186,2.7325,0.5775
cluster_308855797_308855800,47.20007460435231,0.7311918850380389,1.9327979712595098,2366,2.9575,0.45625
cluster_308858575_308858577_6427986507_6427986508,33.11997106351643,0.3523533204384268,1.6876208897485494,3102,3.8775,0.69
cluster_308908279_4100826965,37.92970775805372,0.8079331941544885,1.6109951287404314,1437,1.79625,0.48
cluster_309195406_309195410_309195412_309195414,49.55920686919134,1.2827770360480641,2.05954606141522,3745,4.68125,2.05375
cluster_309197943_309197944_938878877_938878878,47.101267840203775,1.7967891235175006,1.819062771188892,6914,8.6425,2.26125
cluster_309248859_309248860,31.482583421750356,1.3010752688172043,1.7903225806451613,186,0.2325,0.1175
cluster_309248963_309248965,39.38275319513037,2.2965879265091864,2.286089238845144,381,0.47625,0.27
cluster_309440717_309440722_309440724_309440726,52.119819752277095,0.5216216216216216,2.3453222453222455,4810,6.0125,1.2975
cluster_309456058_309456068_309456081_309456085,57.522369505482196,2.705397543632838,2.2634130575307045,6188,7.735,3.935
cluster_309481112_309481115,55.54729580316501,0.6677292330770673,2.1196324770298145,5333,6.66625,1.1975
cluster_309497184_309497187,76.78947730950134,1.2433044134288949,3.147868728781592,2651,3.31375,1.265
cluster_309497300_309497301,60.4768706129027,2.119423286180631,2.6607725788900978,3676,4.595,2.78375
cluster_309520712_309520713,60.37976830145729,0.5532508974870363,2.6126844834463503,2507,3.13375,0.47875
cluster_309520714_309520715,44.11093484427255,0.7798985982702058,2.005666567253206,3353,4.19125,0.975
cluster_309520860_309520861,59.569638532342765,1.3299101412066752,2.2930038510911426,3116,3.895,1.32875
cluster_309520862_309520863,37.885046250680716,0.6093140628584538,1.5698554714384032,4359,5.44875,1.0
cluster_309520901_309520902,60.51654365412693,0.3630034808552959,2.4569865738438588,2011,2.51375,0.37125
cluster_309540905_309540918,44.51360464117165,0.3313953488372093,2.2238372093023258,1032,1.29,0.1775
cluster_309541225_4124177708,61.62996529576294,0.08776266996291718,2.529666254635352,1618,2.0225,0.12875
cluster_309541408_309541411,34.36496188155757,0.2362660057827344,1.5415117719950433,2421,3.02625,0.3975
cluster_309559013_7006592113_7657209820,41.077082140298785,0.3534201954397394,2.1677524429967425,1228,1.535,0.44875
cluster_309559016_309559017,53.60057106880403,0.9116497263487099,2.3362001563721657,1279,1.59875,0.70125
cluster_309559018_309559019,63.99970124726619,1.3943914081145585,2.909307875894988,1676,2.095,0.6725
cluster_309559020_309559021,24.075792530769853,1.240062353858145,1.5549493374902572,1283,1.60375,0.90625
cluster_309720129_309720130_7006592110,35.19535959966445,2.66859243697479,1.6801470588235294,1904,2.38,1.63625
cluster_310265753_4121438078,50.92519361051764,0.0663265306122449,2.5301020408163266,1960,2.45,0.115
cluster_310265755_310265756,56.96025865448193,0.6428571428571429,2.225563909774436,1862,2.3275,0.6
cluster_310265757_310265758,48.93527083562311,0.6825263157894736,2.327578947368421,2375,2.96875,0.76
cluster_4121496202_4121496203,62.55240637368938,0.4937388193202147,2.743738819320215,2236,2.795,0.545
cluster_4124145820_4124145821,56.42882636337201,0.1729306973712796,2.2461438192483163,4603,5.75375,0.50875
cluster_938672795_938672853,37.367621479681574,0.0013054830287206266,2.044386422976501,766,0.9575,0.00125
joinedS_cluster_1871494011_309189929_cluster_309189684_309189926,32.5070072353127,0.6540284360189573,1.433649289099526,1266,1.5825,0.14625
joinedS_cluster_308856407_308856410_cluster_308856411_308856412,56.53913225758229,1.9329453441295548,2.1923076923076925,3952,4.94,2.05625
