semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1706781814,43.877743703251404,0.19553805774278216,1.79002624671916,1524,1.905,0.18125
309456039,62.63072120173805,1.5539291217257318,2.5589368258859784,2596,3.245,0.64375
309520858,50.60655792854782,3.9738874586244943,2.070798087532181,5438,6.7975,2.27625
309554150,35.32247242231856,2.493472584856397,2.731070496083551,766,0.9575,0.54375
3413027449,67.15282495948681,3.037837837837838,3.0414414414414415,2775,3.46875,0.905
4121911213,90.43588847666423,0.035398230088495575,3.1271118262268707,1243,1.55375,0.02375
GS_cluster_1871526597_309540987,36.771622062521146,0.43204577968526464,1.7610872675250357,699,0.87375,0.2
GS_cluster_1871526621_309541037,40.76145727719959,0.6214046822742475,2.1197324414715717,1495,1.86875,0.64125
GS_cluster_309541231_309541236,35.88620902604447,0.8281473023123037,2.146731373108764,3503,4.37875,1.59125
GS_cluster_4124177709_4124177710,50.43439265202057,0.809149040826365,2.0787014264633545,2033,2.54125,0.66375
cluster_11612234622_11920224074_309481227_4121496204,86.57637143150939,7.009721608484313,3.2879658270732066,6789,8.48625,10.03375
cluster_1868729103_309497175_309497179,64.29044582465681,0.7462532299741602,2.714470284237726,3870,4.8375,1.31375
cluster_1871526583_309520899,36.758357497898224,0.7711864406779662,1.9539194915254237,1888,2.36,0.6825
cluster_1871526593_309440289,64.5849748707731,2.480602464628024,2.505705157462346,2191,2.73875,0.90375
cluster_1871526608_309520710,46.22198852910314,0.5470198675496689,2.1506622516556293,3020,3.775,0.6525
cluster_1871526612_309195377_309195395_309195397,50.40758971539181,0.6650011896264573,2.076611943849631,4203,5.25375,1.19375
cluster_1871526625_309497170,69.70592044107786,4.182028716998611,2.8510112706499924,6477,8.09625,6.6275
cluster_2991453444_309520859,57.97650140625311,1.0726435152374203,2.551027639971651,2822,3.5275,1.02875
cluster_308848908_308848911,45.09350845336568,0.023450586264656615,1.916247906197655,3582,4.4775,0.0275
cluster_308848959_308848960,47.5212638884682,0.8519652884124553,1.9816232771822357,1959,2.44875,0.35625
cluster_308855797_308855800,47.69183881879223,0.759748427672956,2.0452830188679245,2385,2.98125,0.575
cluster_308858575_308858577_6427986507_6427986508,36.143726183608216,0.4034599938214396,1.776953969725054,3237,4.04625,0.79875
cluster_308908279_4100826965,40.682871460193034,0.7158920539730135,1.6986506746626686,1334,1.6675,0.36875
cluster_309195406_309195410_309195412_309195414,47.33691819555646,1.1327600107497984,1.9884439666756248,3721,4.65125,1.91125
cluster_309197943_309197944_938878877_938878878,44.25357208533782,1.5452026829979586,1.7607174103237095,6858,8.5725,1.99875
cluster_309248859_309248860,41.19507162603663,1.3421052631578947,2.163157894736842,190,0.2375,0.1275
cluster_309248963_309248965,38.567510164051924,2.608695652173913,2.1473429951690823,414,0.5175,0.31
cluster_309440717_309440722_309440724_309440726,47.76934807537848,0.5994874184529357,2.233923578751165,4292,5.365,1.2
cluster_309456058_309456068_309456081_309456085,59.75312550406388,3.310732745515354,2.195804195804196,6578,8.2225,4.845
cluster_309481112_309481115,53.75894840192532,0.5530045917348773,2.024755440207626,5009,6.26125,0.9725
cluster_309497184_309497187,72.07735957679824,1.5132048536759457,2.8793718772305494,2802,3.5025,1.4625
cluster_309497300_309497301,59.46979956665416,1.3386290085319212,2.566931450426596,3399,4.24875,1.8125
cluster_309520712_309520713,62.95081801528784,0.7490787269681742,2.4365159128978227,2985,3.73125,0.8025
cluster_309520714_309520715,47.06027316589515,0.6658259773013872,2.060214375788146,3172,3.965,0.71375
cluster_309520860_309520861,57.70222244802183,1.0639498432601882,2.197492163009404,3190,3.9875,1.37625
cluster_309520862_309520863,43.352904673360584,0.8442827915435326,1.7756308251875426,4399,5.49875,1.2225
cluster_309520901_309520902,62.292582335305,0.76146364057434,2.475220009263548,2159,2.69875,0.76125
cluster_309540905_309540918,46.7812148802918,0.30761994355597366,2.3725305738476012,1063,1.32875,0.22875
cluster_309541225_4124177708,53.78347636375269,0.07747866053841103,2.3381483913328958,1523,1.90375,0.08625
cluster_309541408_309541411,37.54568704686962,0.323026851098454,1.6468673718470301,2458,3.0725,0.46375
cluster_309559013_7006592113_7657209820,45.00602195083287,0.39080459770114945,2.189272030651341,1305,1.63125,0.53375
cluster_309559016_309559017,53.850707859498584,0.8438375350140056,2.30672268907563,1428,1.785,0.79875
cluster_309559018_309559019,65.04586164133553,1.5455128205128206,2.819871794871795,1560,1.95,0.47125
cluster_309559020_309559021,32.75849862473414,1.2602644398051497,1.7299930410577593,1437,1.79625,1.145
cluster_309720129_309720130_7006592110,34.71588256889178,1.796100278551532,1.7142061281337047,1795,2.24375,1.18375
cluster_310265753_4121438078,53.07883217349822,0.0322234156820623,2.4452201933404942,1862,2.3275,0.0525
cluster_310265755_310265756,59.64456346023149,0.6848268839103869,2.2443991853360488,1964,2.455,0.6625
cluster_310265757_310265758,58.94336775198202,0.7237261146496815,2.724124203821656,2512,3.14,1.01125
cluster_4121496202_4121496203,48.86425109075496,0.6844636844636844,2.3886483886483885,2079,2.59875,0.57375
cluster_4124145820_4124145821,64.02824676951829,0.30528846153846156,2.628405448717949,4992,6.24,1.2775
cluster_938672795_938672853,35.93269644812207,0.01335113484646195,1.8397863818424567,749,0.93625,0.005
joinedS_cluster_1871494011_309189929_cluster_309189684_309189926,31.53201947213514,0.8446306169078446,1.246001523229246,1313,1.64125,0.1875
joinedS_cluster_308856407_308856410_cluster_308856411_308856412,53.988862461945345,1.7294026776519054,2.3043254376931,3884,4.855,1.725
