semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length,delay_norm,waiting_time_norm,stops_norm,flujo_vehicular_norm,flujo_por_segundo_norm,queue_length_norm,road_rage
308856103,29.20047427878938,3.123574144486692,1.659062103929024,1578,1.9725,0.385,0.35324676985642783,0.4378373268639471,0.3688518889059986,0.024609193623278132,0.02460919362327813,0.050318575396177095,1.0
308856146,37.29802068817118,7.134097421203438,2.041833810888252,1745,2.18125,1.71,0.4970340364889394,1.0,0.6314584017011539,0.037532889645565705,0.0375328896455657,0.22349289331808528,1.0
308856152,52.64637849389568,1.5866537091026887,2.1156462585034013,3087,3.85875,0.615,0.7695731865734627,0.22240426720091508,0.6820985851752007,0.14138678223185266,0.1413867822318527,0.08037902303545172,1.0
308898675,29.221346444596392,2.2963320463320462,2.1103603603603602,3108,3.885,1.19125,0.3536173946751524,0.32188122908261074,0.6784721121284814,0.14301191765980498,0.14301191765980495,0.1556935141316778,1.0
308903645,31.93471411978717,0.6289222373806276,1.477262391996362,8796,10.995,0.71125,0.40179837464862567,0.08815722581967991,0.24412535476097222,0.5831914564308931,0.5831914564308931,0.092958666884496,1.0
308903696,9.306973415550443,0.044444444444444446,1.1214285714285714,1260,1.575,0.025,0.0,0.006229862282557279,0.0,0.0,0.0,0.0032674399607907204,0.41802496836804953
308903738,32.15823752546597,0.05954349983460139,1.611974859411181,3023,3.77875,0.0575,0.4057674558870743,0.008346325585298372,0.3365469487676704,0.1364339885466646,0.13643398854666464,0.007515111909818658,1.0
309520858,31.59132018351964,2.073689010487916,1.8931144550843593,10965,13.70625,3.2125,0.39570076520277175,0.2906729314243244,0.5294271629686573,0.7510447299179693,0.7510447299179694,0.41986603496160757,1.0
cluster_1462970241_308898721,20.87155392789459,0.23351085620647274,1.7406800491601802,2441,3.05125,0.35375,0.20535102085923373,0.03273166070208812,0.4248471560299162,0.09139452097198576,0.09139452097198576,0.0462342754451887,0.9091595762063202
cluster_1871526593_309440289,31.06037620315837,0.5873388042203986,1.9677608440797187,1706,2.1325,0.7025,0.38627284965755393,0.08232839692863649,0.580639484962221,0.03451478099365423,0.03451478099365422,0.09181506289821925,1.0
cluster_1871526625_309497170,22.920240238565523,0.0,1.462738977760437,2563,3.20375,0.0,0.2417293248424655,0.0,0.23416133940394893,0.10083578393437548,0.10083578393437548,0.0,0.9753191686530385
cluster_308848908_308848911,46.29466730007968,1.0152305739670004,1.8859117190805246,14182,17.7275,3.92875,0.6567865293781686,0.14230679986925984,0.5244856133447907,1.0,1.0,0.5134781898382617,1.0
cluster_308848959_308848960,56.0501230726407,1.5235737859500236,2.2343234323432344,8484,10.605,3.84125,0.8300131154790805,0.2135622344351186,0.7635189153716085,0.5590465872156013,0.5590465872156014,0.5020421499754942,1.0
cluster_308855797_308855800,46.1452498538561,0.9054016232857542,2.076126504338091,10719,13.39875,2.21125,0.6541333397459602,0.1269118670281662,0.6549854400832639,0.7320074291905277,0.7320074291905279,0.28900506453193925,1.0
cluster_308858575_308858577_6427986507_6427986508,27.326429359290874,0.46797875663855043,1.6695824221597417,9603,12.00375,2.14875,0.319969554401505,0.06559747211296253,0.3760695176748834,0.6456430893050611,0.6456430893050612,0.2808364646299624,1.0
cluster_308858579_308898722,23.722920172925416,0.9461883408071748,1.5510419414402532,3791,4.73875,0.80875,0.25598242669670784,0.1326290187732766,0.294742967930385,0.19586751276892123,0.19586751276892117,0.1057016827315798,1.0
cluster_308903754_312989481,34.23324134207041,0.8038511749347258,1.6390339425587468,3064,3.83,0.335,0.44261307701199964,0.11267734759909202,0.3551112557308633,0.1396068720012382,0.1396068720012382,0.04378369547459566,1.0
cluster_309440717_309440722_309440724_309440726,30.072489305696738,0.9139852786540483,1.6441640378548896,4755,5.94375,1.76,0.368731047542841,0.12811505432173784,0.3586308377990604,0.27046896765206624,0.27046896765206624,0.23002777323966672,1.0
cluster_309481112_309481115,52.5953048211775,0.895907335907336,2.081853281853282,6475,8.09375,1.72375,0.7686662768225632,0.12558103471429843,0.658914385314783,0.4035752979414951,0.4035752979414951,0.22528998529652017,1.0
cluster_309481119_4121911213,65.62313129952591,3.3471150312385154,2.5790150679897095,5442,6.8025,4.165,1.0,0.4691714779911005,1.0,0.32363411236650674,0.32363411236650674,0.544355497467734,1.0
cluster_309481227_4121496204,58.451674525100294,2.2375822860562535,2.40754039497307,8355,10.44375,7.65125,0.8726572080929154,0.31364616348045327,0.8823571201975339,0.5490636124438941,0.5490636124438941,1.0,1.0
cluster_4121496202_4121496203,42.146191657030364,1.6980722891566264,1.916867469879518,4150,5.1875,1.19625,0.583122490513938,0.23802202141363268,0.5457232900603934,0.22364958984677294,0.22364958984677294,0.15634700212383598,1.0
