semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
308856103,34.72390017216288,1.2177808407994486,1.983459682977257,1451,1.81375,0.23875
308856146,36.20586655102614,4.977927651747394,2.068056407112201,1631,2.03875,1.39
308856152,57.69881285739249,3.41025641025641,2.2356792144026185,3666,4.5825,1.47375
308898675,44.77703298225034,4.538412496015301,2.3605355435129103,3137,3.92125,1.83375
308903645,33.201102330765956,0.9216132120631881,1.5751555768310197,8356,10.445,0.695
308903696,10.16344772972298,0.002386634844868735,1.1193317422434368,1257,1.57125,0.0
308903738,34.46162158928434,0.4620915032679739,1.8238562091503268,3060,3.825,0.225
309520858,29.455389382505665,1.1608438981902642,1.588018968353818,10333,12.91625,1.65875
cluster_1462970241_308898721,22.560177447994576,0.22,1.7314893617021276,2350,2.9375,0.28625
cluster_1871526593_309440289,29.618205637682852,0.3473541383989145,1.983717774762551,1474,1.8425,0.34875
cluster_1871526625_309497170,20.6946455858718,0.024879316747122168,1.3939844040103972,2693,3.36625,0.01125
cluster_308848908_308848911,45.50281864476707,0.9700909349246946,1.9010372264847968,14076,17.595,3.57625
cluster_308848959_308848960,59.12012335309467,1.8429723098492814,2.5783385909568874,8559,10.69875,4.45625
cluster_308855797_308855800,44.26311077193437,0.7302888368462139,2.006342701014832,10248,12.81,1.81875
cluster_308858575_308858577_6427986507_6427986508,26.396974624374977,0.4269876464998416,1.6716291838243058,9471,11.83875,2.10875
cluster_308858579_308898722,23.32306671106281,0.9936435291126366,1.6361556064073226,3933,4.91625,0.7975
cluster_308903754_312989481,34.14370074307827,0.6946068875893437,1.7313190383365822,3078,3.8475,0.29375
cluster_309440717_309440722_309440724_309440726,26.65123437369432,0.8928496097869648,1.5346973212402446,4741,5.92625,1.76125
cluster_309481112_309481115,53.59312110404958,0.7643134212567883,2.0851823118696666,6445,8.05625,1.62875
cluster_309481119_4121911213,63.32696763121026,3.380329732802729,2.530036005306045,5277,6.59625,4.0425
cluster_309481227_4121496204,64.33435627994484,2.7185280074531266,2.7581227436823106,8587,10.73375,9.67875
cluster_4121496202_4121496203,45.031143578032605,1.8977465986394557,2.067389455782313,4704,5.88,1.285
