semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1462970251,49.76427452678044,1.8286219081272084,2.121319199057715,1698,2.1225,0.36
308689405,90.04531706952032,1.0340909090909092,3.1666666666666665,1320,1.65,0.3225
308757397,71.54648417187317,2.559148936170213,2.4017021276595742,1175,1.46875,0.4525
308827770,49.30564016175554,0.8186839577329491,1.8962536023054755,4164,5.205,0.755
308856103,75.74651598010438,1.6271249076127126,2.6101256467110128,2706,3.3825,0.95
308856146,54.841661507478,3.666078777189888,2.1822457378012934,1701,2.12625,1.01125
308898675,68.55623080960447,4.241880341880342,2.4217948717948716,2340,2.925,1.50125
308923801,41.826344190419924,0.6387120928491202,1.5572195182827904,8013,10.01625,0.7425
4088546946,42.64517733684797,1.099554234769688,1.7524145616641902,5384,6.73,0.49875
4097839613,89.89738480496972,3.597122302158273,2.95603517186251,1251,1.56375,1.175
4697738917,56.57921067120669,4.3695521037550895,2.100814356808928,13262,16.5775,3.73
4697750732,56.20854962229219,1.1346467391304347,2.1835597826086954,7360,9.2,1.8925
cluster_1462970241_308898721,34.57544710701998,0.22777147181233448,1.9735149451381007,2643,3.30375,0.30375
cluster_1462970269_1462970271_308797939,69.2074376840546,1.1190760653126244,2.6475507765830346,5022,6.2775,2.0675
cluster_1462970291_308954059,29.86389804680492,0.8144226810187636,1.248514793247456,17001,21.25125,2.9225
cluster_308742453_308742454,65.86721584846956,2.7967967967967966,2.298187075964854,8991,11.23875,4.36
cluster_308757358_308757361,59.00741130504808,0.6544401544401545,2.2444015444015446,5180,6.475,1.90625
cluster_308757386_308757389_308757392_308757394,65.68967358375544,1.8690016547159405,2.2653061224489797,3626,4.5325,3.49
cluster_308757402_4097570238,55.40593187127862,1.7481409634658907,2.0585192369867444,6186,7.7325,2.04625
cluster_308799313_4090658064,82.8266300036259,1.376629889669007,2.840270812437312,3988,4.985,1.7175
cluster_308804097_308804101,83.70061482685183,4.64574062301335,2.87730451366815,6292,7.865,4.77375
cluster_308834900_4738449064,31.000849375614955,0.11861997674118104,1.5814704742214756,7739,9.67375,0.63
cluster_308856152_9198534518,58.92476879907151,0.5320108205590622,2.085662759242561,1109,1.38625,0.1825
cluster_308858575_308858577_6427986507_6427986508,35.39485946028092,0.1181894383906119,1.6559094719195306,2386,2.9825,0.21125
cluster_308858579_308898722,33.419225426710895,0.7878869448183041,1.8123822341857334,3715,4.64375,0.67875
cluster_4090658066_4090658067,84.94578458764244,1.3633835078534031,3.0287958115183247,6112,7.64,1.79
joinedS_1462970246_1462970247,26.579496409500738,0.24537947306331104,1.5257569799449469,2543,3.17875,0.17
joinedS_1462970259_308819290,59.52835980539233,4.163349347975291,2.330130404941661,2914,3.6425,1.12
