semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length,delay_norm,waiting_time_norm,stops_norm,flujo_vehicular_norm,flujo_por_segundo_norm,queue_length_norm,road_rage
1462970251,49.76427452678044,1.8286219081272084,2.121319199057715,1698,2.1225,0.36,0.36531124747410687,0.3777831326448316,0.4550236182573163,0.03706267304304053,0.03706267304304053,0.041270703231061634,1.0
308689405,90.04531706952032,1.0340909090909092,3.1666666666666665,1320,1.65,0.3225,1.0,0.2022951112758354,1.0,0.013277120563805688,0.013277120563805686,0.03312516969861526,1.0
308757397,71.54648417187317,2.559148936170213,2.4017021276595742,1175,1.46875,0.4525,0.7085229072079025,0.5391346001940331,0.6011970951791731,0.004153032972564813,0.0041530329725648135,0.06136301927776269,1.0
308827770,49.30564016175554,0.8186839577329491,1.8962536023054755,4164,5.205,0.755,0.35808476934374817,0.15471818887911842,0.3376890109871173,0.19223508683614396,0.192235086836144,0.12707032310616345,1.0
308856103,75.74651598010438,1.6271249076127126,2.6101256467110128,2706,3.3825,0.95,0.7747007611228527,0.3332785003838303,0.7098556023285116,0.10049081298766675,0.10049081298766675,0.1694270974748846,1.0
308856146,54.841661507478,3.666078777189888,2.1822457378012934,1701,2.12625,1.01125,0.4453131591786233,0.7836221379118228,0.48678676464205667,0.0372514472690662,0.037251447269066214,0.18273146891121367,1.0
308898675,68.55623080960447,4.241880341880342,2.4217948717948716,2340,2.925,1.50125,0.6614069425647097,0.9107994002354586,0.6116721490128828,0.07746035741253461,0.07746035741253461,0.28916644040184636,1.0
308923801,41.826344190419924,0.6387120928491202,1.5572195182827904,8013,10.01625,0.7425,0.24023714847390237,0.11496781223068189,0.16093862499273912,0.43443241882708283,0.4344324188270828,0.12435514526201467,1.0
4088546946,42.64517733684797,1.099554234769688,1.7524145616641902,5384,6.73,0.49875,0.25313910322549155,0.2167539926908301,0.26270066275748294,0.2690032720865844,0.2690032720865845,0.07140917730111322,1.0
4097839613,89.89738480496972,3.597122302158273,2.95603517186251,1251,1.56375,1.175,0.997669103416419,0.7683917247768335,0.8901903974742654,0.008935313365215202,0.008935313365215202,0.21830029866956288,1.0
4697738917,56.57921067120669,4.3695521037550895,2.100814356808928,13262,16.5775,3.73,0.47269087439066754,0.9389982557908345,0.4443337231906467,0.7647243896300026,0.7647243896300026,0.773282650013576,1.0
4697750732,56.20854962229219,1.1346467391304347,2.1835597826086954,7360,9.2,1.8925,0.46685054892004774,0.22450487234514166,0.4874718223924942,0.3933425622954946,0.3933425622954946,0.3741515069237035,1.0
cluster_1462970241_308898721,34.57544710701998,0.22777147181233448,1.9735149451381007,2643,3.30375,0.30375,0.12598829754920837,0.02420337815150589,0.37796806495738644,0.0965265542411276,0.09652655424112762,0.029052402932392075,1.0
cluster_1462970269_1462970271_308797939,69.2074376840546,1.1190760653126244,2.6475507765830346,5022,6.2775,2.0675,0.6716676918574443,0.2210657784105012,0.7293666381284609,0.24622451547948654,0.24622451547948654,0.4121639967417866,1.0
cluster_1462970291_308954059,29.86389804680492,0.8144226810187636,1.248514793247456,17001,21.25125,2.9225,0.051750715631621806,0.15377700090786844,0.0,1.0,1.0,0.5978821612815639,1.0
