semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1462970251,60.14764503250806,1.7899377593360997,2.465248962655602,1928,2.41,0.38125
308689405,82.82023502491985,0.3978494623655914,2.99910394265233,1116,1.395,0.165
308757397,78.07037545776765,4.357249626307922,2.67339312406577,1338,1.6725,0.72875
308827770,46.76190818786502,0.6935117394597324,1.8288311032567532,3961,4.95125,0.47625
308856103,66.0875067557563,1.3528161530286928,2.4934466879206516,2823,3.52875,0.90625
308856146,49.28999368920606,2.8163024217365624,2.2291789722386297,1693,2.11625,0.9925
308898675,60.309177671374336,3.874773960216998,2.3548824593128392,2212,2.765,1.28625
308923801,40.490205041996326,0.6634182908545727,1.5457271364317842,8004,10.005,0.9
4088546946,38.20505045481973,1.1454281039810943,1.5775313579349208,5501,6.87625,0.60125
4097839613,89.12280897791231,3.199298245614035,3.0287719298245612,1425,1.78125,1.3225
4697738917,60.20100527881417,3.3175752644426364,2.106021155410903,12290,15.3625,3.855
4697750732,93.1511540509392,5.525527759694969,3.090021389379708,10753,13.44125,3.39375
cluster_1462970241_308898721,38.0955929583789,0.20572057205720573,2.0410707737440412,2727,3.40875,0.3125
cluster_1462970269_1462970271_308797939,65.45032371879466,1.2461071789686553,2.414964610717897,4945,6.18125,2.1975
cluster_1462970291_308954059,32.3283349311497,0.8136789723411643,1.274158083555144,17282,21.6025,2.55
cluster_308742453_308742454,66.89641325939415,5.142124005027231,2.3843736908253037,9548,11.935,5.50125
cluster_308757358_308757361,61.027418313758645,0.6208801676509811,2.3427319489426557,5249,6.56125,1.58625
cluster_308757386_308757389_308757392_308757394,71.28537893458761,1.8718152866242037,2.442940552016985,3768,4.71,3.325
cluster_308757402_4097570238,53.32251738988744,1.4714893617021276,1.9925106382978723,5875,7.34375,2.03
cluster_308799313_4090658064,77.10677024761338,1.4640661938534278,2.9286052009456265,4230,5.2875,1.96125
cluster_308804097_308804101,76.39612420387164,2.5255805515239476,2.6823294629898404,5512,6.89,3.465
cluster_308834900_4738449064,33.98873270893393,0.12265645629786111,1.5826511750726169,7574,9.4675,0.7225
cluster_308856152_9198534518,56.15012888462557,0.36852394916911047,2.0283479960899315,1023,1.27875,0.12875
cluster_308858575_308858577_6427986507_6427986508,35.48349119061824,0.11707109408258834,1.7569178373776075,2349,2.93625,0.215
cluster_308858579_308898722,36.92041551951909,0.8327569169960475,1.9535573122529644,4048,5.06,1.0475
cluster_4090658066_4090658067,77.80890004856983,1.3451526952244313,2.725763476122156,4879,6.09875,1.26
joinedS_1462970246_1462970247,34.29337110283426,0.2299750800996796,1.9270202919188324,2809,3.51125,0.21875
joinedS_1462970259_308819290,62.89644623395746,5.494684988332901,2.4876847290640396,3857,4.82125,1.77875
