semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length,delay_norm,waiting_time_norm,stops_norm,flujo_vehicular_norm,flujo_por_segundo_norm,queue_length_norm,road_rage
308856103,29.22218652525559,1.1027253668763102,1.9119496855345912,1431,1.78875,0.22125,0.3159237969343138,0.2514048543424064,0.4919006827231587,0.019629057187017,0.01962905718701701,0.023166552433173403,1.0
308856146,29.75616370350028,2.1121495327102804,1.8309260832625318,1177,1.47125,0.55125,0.3238141166477603,0.49101937880476887,0.4534009341977956,0.0,0.0,0.059355723098012333,1.0
308856152,51.16925233690275,2.4904270986745214,2.0200294550810014,3395,4.24375,0.94125,0.6402248590044103,0.5808139390612251,0.5432566312558359,0.1714064914992272,0.17140649149922726,0.10212474297464016,1.0
308898675,22.016792590736454,1.150455373406193,1.9213114754098362,2745,3.43125,0.65375,0.20945321331953706,0.26273488110850274,0.49634909708437147,0.12117465224111283,0.12117465224111285,0.07059629883481837,0.9805332701139756
308903645,31.077157280873468,1.5448633024208118,1.4904251475370347,8303,10.37875,0.93625,0.343333792936449,0.35635842565376713,0.2916060987365846,0.5506955177743431,0.5506955177743432,0.10157642220699109,1.0
308903696,7.842051910450762,0.674884437596302,0.8767334360554699,1298,1.6225,0.12125,0.0,0.14984506977922768,0.0,0.009350850077279753,0.009350850077279762,0.012200137080191912,0.36224910261217536
308903738,31.94164835088684,0.12828386216308427,1.6830433299215284,2931,3.66375,0.1075,0.35610795484772684,0.02009442442482807,0.383131918069019,0.13554868624420402,0.13554868624420405,0.010692254969156956,1.0
309520858,30.842594537787857,1.199643827912644,1.7265910582060173,10669,13.33625,1.95125,0.3398677739543412,0.2744111105217981,0.4038243649707759,0.7335394126738795,0.7335394126738796,0.21288553803975324,1.0
cluster_1462970241_308898721,17.772934553275658,0.31731160896130345,1.619959266802444,2455,3.06875,0.375,0.14674379782706312,0.06496534706796306,0.3531564479845395,0.09876352395672335,0.09876352395672336,0.04002741603838245,0.78206198498235
cluster_1871526593_309440289,30.418409009993702,0.6033834586466166,2.0952380952380953,1596,1.995,0.67,0.33359979178492494,0.13287235043139284,0.5789933012110934,0.032380216383307577,0.03238021638330759,0.07237834132967787,1.0
cluster_1871526625_309497170,24.222412305221244,0.04363207547169811,1.679245283018868,2544,3.18,0.01,0.24204457756243114,0.0,0.38132721121151625,0.10564142194744977,0.1056414219474498,0.0,1.0
cluster_308848908_308848911,45.620985438650514,1.0078628603811008,1.8909825033647376,14117,17.64625,3.84375,0.5582408314722798,0.22888663538895204,0.48193776798981547,1.0,1.0,0.420424948594928,1.0
cluster_308848959_308848960,52.76471108130122,1.1116290789971022,2.2715131661836967,7937,9.92125,2.3925,0.6638001728863626,0.2535183947330416,0.6627534119984225,0.5224111282843895,0.5224111282843896,0.2612748457847841,1.0
cluster_308855797_308855800,44.94788188018085,0.8544719101123596,2.123415730337079,11125,13.90625,2.1525,0.5482947092540182,0.19247508427940616,0.5923823858102659,0.7687789799072643,0.7687789799072645,0.2349554489376285,1.0
cluster_308858575_308858577_6427986507_6427986508,25.971069615286183,0.44223770406571694,1.5772070292190912,9617,12.02125,1.94875,0.26788363175389146,0.09461998372573796,0.33284199207663107,0.652241112828439,0.6522411128284391,0.21261137765592872,1.0
cluster_308858579_308898722,23.539743616674713,1.2347094801223242,1.5303261977573903,3924,4.905,0.98,0.23195711609320138,0.28273490527882505,0.3105657642698871,0.2122874806800618,0.21228748068006187,0.10637422892392048,1.0
cluster_308903754_312989481,32.55607625509572,0.6618839675608235,1.5795383655645665,3206,4.0075,0.3175,0.36518705560818915,0.1467590514820882,0.33394976636106066,0.15680061823802163,0.1568006182380217,0.03372172721041809,1.0
cluster_309440717_309440722_309440724_309440726,31.491916218651866,1.2263094762095161,1.7285085965613753,5002,6.2525,2.4825,0.349462482993651,0.2807409338531593,0.40473551607241587,0.29559505409582687,0.2955950540958269,0.27114461960246744,1.0
cluster_309481112_309481115,54.89305267815732,1.016405667412379,2.198061148396719,6705,8.38125,1.76375,0.6952496361645972,0.23091450505331879,0.6278514311659272,0.4272024729520866,0.42720247295208663,0.19232350925291294,1.0
cluster_309481119_4121911213,75.51702550305461,4.256332320162107,2.981256332320162,5922,7.4025,5.54875,1.0,1.0,1.0,0.36669242658423495,0.366692426584235,0.6074023303632625,1.0
cluster_309481227_4121496204,63.41629080587739,2.3006716238906213,2.961141760614056,8338,10.4225,9.12875,0.8211933591578128,0.5357702702117589,0.9904422176913318,0.5534003091190108,0.553400309119011,1.0,1.0
cluster_4121496202_4121496203,46.24444361370343,1.7107652399481192,2.082576740164289,4626,5.7825,1.275,0.5674533681303074,0.3957398028918952,0.5729770420882875,0.2665378670788254,0.2665378670788254,0.1387251542152159,1.0
