semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
308856103,29.22218652525559,1.1027253668763102,1.9119496855345912,1431,1.78875,0.22125
308856146,29.75616370350028,2.1121495327102804,1.8309260832625318,1177,1.47125,0.55125
308856152,51.16925233690275,2.4904270986745214,2.0200294550810014,3395,4.24375,0.94125
308898675,22.016792590736454,1.150455373406193,1.9213114754098362,2745,3.43125,0.65375
308903645,31.077157280873468,1.5448633024208118,1.4904251475370347,8303,10.37875,0.93625
308903696,7.842051910450762,0.674884437596302,0.8767334360554699,1298,1.6225,0.12125
308903738,31.94164835088684,0.12828386216308427,1.6830433299215284,2931,3.66375,0.1075
309520858,30.842594537787857,1.199643827912644,1.7265910582060173,10669,13.33625,1.95125
cluster_1462970241_308898721,17.772934553275658,0.31731160896130345,1.619959266802444,2455,3.06875,0.375
cluster_1871526593_309440289,30.418409009993702,0.6033834586466166,2.0952380952380953,1596,1.995,0.67
cluster_1871526625_309497170,24.222412305221244,0.04363207547169811,1.679245283018868,2544,3.18,0.01
cluster_308848908_308848911,45.620985438650514,1.0078628603811008,1.8909825033647376,14117,17.64625,3.84375
cluster_308848959_308848960,52.76471108130122,1.1116290789971022,2.2715131661836967,7937,9.92125,2.3925
cluster_308855797_308855800,44.94788188018085,0.8544719101123596,2.123415730337079,11125,13.90625,2.1525
cluster_308858575_308858577_6427986507_6427986508,25.971069615286183,0.44223770406571694,1.5772070292190912,9617,12.02125,1.94875
cluster_308858579_308898722,23.539743616674713,1.2347094801223242,1.5303261977573903,3924,4.905,0.98
cluster_308903754_312989481,32.55607625509572,0.6618839675608235,1.5795383655645665,3206,4.0075,0.3175
cluster_309440717_309440722_309440724_309440726,31.491916218651866,1.2263094762095161,1.7285085965613753,5002,6.2525,2.4825
cluster_309481112_309481115,54.89305267815732,1.016405667412379,2.198061148396719,6705,8.38125,1.76375
cluster_309481119_4121911213,75.51702550305461,4.256332320162107,2.981256332320162,5922,7.4025,5.54875
cluster_309481227_4121496204,63.41629080587739,2.3006716238906213,2.961141760614056,8338,10.4225,9.12875
cluster_4121496202_4121496203,46.24444361370343,1.7107652399481192,2.082576740164289,4626,5.7825,1.275
