step,delay,waiting_time,stops,queue_length,road_rage
0,0.0,0.0,0.5,0.0,0.020000000000000004
1,0.6341460395152387,0.0,0.5,0.0,0.04536584158060955
2,1.2965223761277822,0.0,0.5,0.0,0.0718608950451113
3,1.3199141810377428,0.0,0.5,0.0,0.07279656724150972
4,1.7374011157801112,0.0,0.5,0.0,0.08949604463120445
5,3.035051879564394,0.0,0.5,0.0,0.14140207518257575
6,3.447397698312953,0.0,0.5,0.0,0.15789590793251812
7,3.7930000144006493,0.0,0.5,0.0,0.171720000576026
8,4.068916278844981,0.0,0.5,0.0,0.18275665115379924
9,4.461129779377851,0.0,0.5,0.0,0.19844519117511406
10,5.005466134028117,0.0,0.5,0.0,0.22021864536112468
11,3.847709677343756,0.0,0.3333333333333333,0.0,0.16724172042708357
12,4.42023466036444,0.0,0.3333333333333333,0.0,0.19014271974791097
13,5.028533233532789,0.0,0.3333333333333333,0.0,0.2144746626746449
14,1.028662465577995,0.0,0.3333333333333333,0.0,0.05447983195645314
15,1.327949529534455,0.0,0.3333333333333333,0.0,0.06645131451471153
16,3.3543512897268393,0.0,0.5,0.0,0.15417405158907355
17,6.617204374531193,0.0,0.5,0.0,0.2846881749812477
18,7.3211380245506525,0.0,0.5,0.0,0.31284552098202617
19,6.529612593814933,0.0,0.5,0.0,0.28118450375259735
20,6.953398290736256,0.0,0.5,0.0,0.2981359316294503
21,8.972647068253053,0.0,0.5,0.0,0.37890588273012216
22,7.548842348162769,0.0,0.4,0.0,0.31795369392651085
23,7.9495286500871245,0.0,0.4,0.0,0.333981146003485
24,8.00649162409394,0.0,0.4,0.0,0.33625966496375764
25,8.276298192502857,0.0,0.4,0.0,0.3470519277001143
26,9.830479221373444,0.0,0.4,0.0,0.4092191688549378
27,10.082893057054793,0.0,0.4,0.0,0.41931572228219177
28,10.350849590818655,0.0,0.4,0.0,0.4300339836327462
29,10.645423144561402,0.0,0.4,0.0,0.44181692578245607
30,10.591109000478129,0.0,0.4,0.0,0.4396443600191252
31,10.816021601188282,0.0,0.4,0.0,0.4486408640475313
32,8.454688153019989,0.0,0.42857142857142855,0.0,0.35533038326365673
33,8.71585071533295,0.0,0.42857142857142855,0.0,0.3657768857561752
34,9.28372728342004,0.0,0.42857142857142855,0.0,0.38849194847965873
35,9.579893453135101,0.0,0.42857142857142855,0.0,0.4003385952682612
36,9.844350078084686,0.0,0.42857142857142855,0.0,0.4109168602662446
37,10.096862733862968,0.0,0.42857142857142855,0.0,0.42101736649737587
38,10.344321348012539,0.0,0.42857142857142855,0.0,0.43091571106335874
39,10.586522216970323,0.0,0.42857142857142855,0.0,0.44060374582167006
40,10.889922857849902,0.0,0.42857142857142855,0.0,0.4527397714568532
41,10.675989565997346,0.14285714285714285,0.5714285714285714,0.75,0.46775386835417954
42,11.844498425426213,0.2857142857142857,0.5714285714285714,0.5,0.5123513655884772
43,8.380236718304328,0.375,0.5,0.5,0.3727094687321732
44,8.659467662030979,0.5,0.5,0.5,0.3863787064812392
45,10.713163760869657,0.625,0.5,0.5,0.47102655043478636
46,11.019438850606114,0.75,0.5,0.5,0.4857775540242446
47,12.981671814145487,0.875,0.5,0.5,0.5667668725658195
48,10.221621420035383,0.8888888888888888,0.4444444444444444,0.5,0.4544204123569709
49,10.622395743989987,1.0,0.4444444444444444,0.5,0.4726736075373773
50,8.477821908211318,1.1111111111111112,0.4444444444444444,0.5,0.3891128763284528
51,8.774425510918835,1.2222222222222223,0.4444444444444444,0.5,0.40319924265897567
52,11.313438177535089,1.3333333333333333,0.4444444444444444,0.5,0.506981971545848
53,10.675985965435192,1.3,0.4,0.5,0.4790394386174078
54,13.624909469408763,1.5,0.5,1.25,0.6199963787763506
55,14.108554516228901,1.7,0.5,1.25,0.6433421806491562
56,14.413653884803352,1.9,0.5,1.25,0.6595461553921342
57,14.98566947085016,0.0,0.5,0.0,0.6194267788340064
58,15.386668218241562,0.0,0.5,0.0,0.6354667287296625
59,15.29909847036078,0.0,0.5,0.0,0.6319639388144314
60,15.631516276591189,0.0,0.5,0.0,0.6452606510636476
61,16.124405335489598,0.0,0.5,0.0,0.664976213419584
62,16.4306040547176,0.0,0.5,0.0,0.6772241621887041
63,18.710872922882977,0.0,0.5,0.0,0.7684349169153192
64,17.34259326101851,0.0,0.5454545454545454,0.0,0.7155219122589224
65,16.257160687988627,0.0,0.5454545454545454,0.0,0.672104609337727
66,15.844950889851726,0.0,0.5454545454545454,0.0,0.655616217412251
67,18.448542743239354,0.0,0.5454545454545454,0.0,0.759759891547756
68,18.72759743661894,0.0,0.5454545454545454,0.0,0.7709220792829394
69,18.952748363943133,0.0,0.5454545454545454,0.0,0.7799281163759072
70,19.141837326059605,0.0,0.5454545454545454,0.0,0.7874916748605661
71,19.324006320376807,0.0,0.5454545454545454,0.0,0.7947784346332541
72,19.50597931978541,0.0,0.5454545454545454,0.0,0.8020573546095984
73,19.779218892652686,0.0,0.5454545454545454,0.0,0.8129869375242893
74,18.44152575630986,0.08333333333333333,0.5833333333333334,0.5,0.7726610302523945
75,18.36032667533804,0.16666666666666666,0.5833333333333334,0.5,0.7710797336801883
76,16.506451949680123,0.3333333333333333,0.6666666666666666,0.5,0.7035914113205383
77,17.065775092506307,0.3333333333333333,0.6666666666666666,0.5,0.7259643370335856
78,15.022378344545935,0.4166666666666667,0.6666666666666666,0.5,0.6458951337818374
79,13.31342213225877,0.5,0.6666666666666666,0.5,0.5792035519570174
80,10.588379721109876,0.5384615384615384,0.6153846153846154,0.5,0.46891980422901036
81,12.45611599290844,0.6153846153846154,0.6153846153846154,0.5,0.5451677166394147
82,15.25765655870161,0.6923076923076923,0.6153846153846154,0.5,0.658767800809603
83,15.714474103900043,0.7692307692307693,0.6153846153846154,0.5,0.6785789641560018
84,18.509310977536522,0.8461538461538461,0.6153846153846154,0.5,0.7919109006399224
85,14.591265486014974,0.8571428571428571,0.5714285714285714,0.5,0.6336506194405991
86,14.813641205764736,0.9285714285714286,0.5714285714285714,0.5,0.6439742196591609
87,16.369162421827948,1.0,0.5714285714285714,0.5,0.7076236397302609
88,16.723330707419176,1.0714285714285714,0.5714285714285714,0.5,0.7232189425824815
89,16.507603825024773,1.1428571428571428,0.5714285714285714,0.5,0.7160184387152768
90,14.43667594190306,1.2142857142857142,0.5714285714285714,0.5,0.6346098948189796
91,16.058908144175923,1.2857142857142858,0.5714285714285714,0.5,0.7009277543384655
92,16.360396001307695,0.0,0.5714285714285714,0.0,0.6772729829094508
93,16.64736493228533,0.0,0.5714285714285714,0.0,0.6887517401485562
