step,delay,waiting_time,stops,queue_length,road_rage
0,0.0,0.0,0.0,0.0,0.0
1,0.0106519436203493,0.0,0.0,0.0,0.000426077744813972
2,0.0154166374059268,0.0,0.5,0.018867924528301886,0.020994023986803112
3,0.31606985652153763,0.0,0.5,0.0,0.03264279426086151
4,0.9143249413588431,0.0,0.5,0.0,0.05657299765435373
5,0.7404986395967788,0.0,0.6666666666666666,0.0,0.05628661225053782
6,1.4294902800424665,0.0,0.7142857142857143,0.0,0.08575103977312723
7,1.6300646058916888,0.0,0.5555555555555556,0.0,0.08742480645788978
8,2.126366458784764,0.0,0.5555555555555556,0.0,0.10727688057361279
9,2.1299740459496745,0.0,0.45454545454545453,0.0,0.10338078001980518
10,2.5186585366515355,0.0,0.45454545454545453,0.0,0.11892815964787962
11,2.6976170474397425,0.08333333333333333,0.5,0.018867924528301886,0.12994870705482242
12,2.791168431926612,0.15384615384615385,0.46153846153846156,0.018867924528301886,0.13356255730609207
13,2.7741616318302733,0.2,0.5333333333333333,0.018867924528301886,0.13667715709711029
14,3.0059532110444085,0.25,0.5625,0.05660377358490566,0.14887020391347447
15,3.1444447443936743,0.29411764705882354,0.5294117647058824,0.018867924528301886,0.15321397179572477
16,3.377056021284146,0.3333333333333333,0.5,0.018867924528301886,0.16212626600859853
17,3.177083281600358,0.35,0.55,0.018867924528301886,0.15646068975458038
18,4.016407428317512,0.4,0.55,0.018867924528301886,0.19103365562326652
19,3.561025370698509,0.0,0.5909090909090909,0.0,0.166077378464304
20,3.957849720867462,0.0,0.6086956521739131,0.0,0.182661814921655
21,4.5313448285097335,0.041666666666666664,0.6666666666666666,0.03773584905660377,0.20950851012152144
22,4.853901623074603,0.08333333333333333,0.6666666666666666,0.03773584905660377,0.22324411523744955
23,4.731757396248534,0.11538461538461539,0.6538461538461539,0.03773584905660377,0.21848655129261194
24,4.777828830985704,0.15384615384615385,0.6538461538461539,0.03773584905660377,0.2210986394513295
