step,delay,waiting_time,stops,queue_length,road_rage
0,0.0,0.0,0.5,0.0,0.020000000000000004
1,0.45195532110680237,0.0,0.5,0.0,0.0380782128442721
2,0.8166678428129301,0.0,0.5,0.0,0.05266671371251721
3,0.7347447691063227,0.0,0.6666666666666666,0.13636363636363635,0.05878373015819231
4,0.7119386648920503,0.0,0.8,0.0,0.06047754659568201
5,1.0970194299585498,0.0,0.6666666666666666,0.0,0.07054744386500866
6,1.5594594825054646,0.0,0.6666666666666666,0.0,0.08904504596688526
7,1.4990739304386262,0.0,0.625,0.0,0.08496295721754506
8,1.768323664771895,0.0,0.6666666666666666,0.0,0.09739961325754247
9,1.4891383712050072,0.0,0.7,0.0,0.08756553484820029
10,1.896109789702131,0.0,0.7,0.0,0.10384439158808526
11,2.761174472221361,0.0,0.6363636363636364,0.0,0.13590152434339992
12,2.8797851806034345,0.0,0.6666666666666666,0.09090909090909091,0.1436762557089859
13,2.782951241495358,0.0,0.6923076923076923,0.0,0.13901035735212203
14,2.4980387172120113,0.0,0.6666666666666666,0.0,0.12658821535514714
15,2.646426924041464,0.0,0.6875,0.0,0.13335707696165858
16,3.453911492649599,0.0,0.6875,0.0,0.16565645970598397
17,3.5232982982003307,0.0,0.7058823529411765,0.0,0.16916722604566028
18,3.5153863516317427,0.0,0.6842105263157895,0.0,0.1679838751179013
19,4.0472930828855676,0.0,0.65,0.0,0.1878917233154227
20,4.21838540891946,0.047619047619047616,0.7142857142857143,0.045454545454545456,0.19916831678967883
21,4.389609935606111,0.09090909090909091,0.6818181818181818,0.045454545454545456,0.20558439742424447
22,4.5224248221050605,0.13043478260869565,0.6956521739130435,0.045454545454545456,0.21224086640198903
23,4.343051537356613,0.16666666666666666,0.7083333333333334,0.045454545454545456,0.20629781907002212
24,4.439657024334058,0.2,0.72,0.045454545454545456,0.21129537188245323
25,4.608100611154864,0.23076923076923078,0.7307692307692307,0.045454545454545456,0.2190792692014393
26,4.98744911685726,0.25925925925925924,0.7037037037037037,0.045454545454545456,0.23374038891671464
27,5.302984787166821,0.3333333333333333,0.7407407407407407,0.09090909090909091,0.25023386960115096
28,5.321645937629154,0.3793103448275862,0.7586206896551724,0.09090909090909091,0.2526150538061066
29,5.545782920049518,0.43333333333333335,0.7333333333333333,0.13636363636363635,0.2625585895292535
30,5.060915709638535,0.125,0.71875,0.09090909090909091,0.23550481020372324
31,5.310288245893067,0.18181818181818182,0.7272727272727273,0.13636363636363635,0.2478660752902681
32,5.185500660361464,0.06060606060606061,0.7272727272727273,0.045454545454545456,0.23863214762657978
33,5.821677262880678,0.08823529411764706,0.7058823529411765,0.045454545454545456,0.2637761814243181
34,5.961629269178208,0.11428571428571428,0.6857142857142857,0.045454545454545456,0.269088547390505
35,5.956908042939836,0.13513513513513514,0.6756756756756757,0.045454545454545456,0.26891514235641406
36,6.691911729203261,0.16216216216216217,0.6756756756756757,0.045454545454545456,0.29885583034749164
37,6.5462126983962445,0.1891891891891892,0.6756756756756757,0.045454545454545456,0.29356840965575154
38,6.607064697514946,0.0,0.6923076923076923,0.09090909090909091,0.29379307741108734
39,6.813026227248123,0.0,0.7,0.0,0.30052104908992494
40,7.3714041216384425,0.0,0.7073170731707317,0.0,0.32314884779236697
41,7.377200313666017,0.023809523809523808,0.7380952380952381,0.0,0.32508801254664066
42,7.789351586305216,0.046511627906976744,0.7441860465116279,0.0,0.3422717378708132
43,8.587573676314163,0.0,0.75,0.0,0.3735029470525666
44,8.722241932643572,0.0,0.7555555555555555,0.0,0.3791118995279651
45,8.678737568880937,0.0,0.7446808510638298,0.0,0.37693673679779066
46,8.620008491820082,0.0,0.7291666666666666,0.0,0.37396700633946994
47,8.768043735564964,0.0,0.7346938775510204,0.0,0.38010950452463943
48,8.808909937873816,0.0,0.7346938775510204,0.0,0.38174415261699346
49,9.22506278147931,0.0,0.7254901960784313,0.0,0.3980221191023096
50,9.20679375949935,0.019230769230769232,0.7307692307692307,0.0,0.3978871349953586
51,9.135395004475972,0.03773584905660377,0.7358490566037735,0.0,0.3956044794243219
52,9.786066134365797,0.05555555555555555,0.7407407407407407,0.0,0.4221833861153726
53,10.165664429407203,0.1111111111111111,0.7777777777777778,0.09090909090909091,0.44177809232780324
54,9.59709524413126,0.14545454545454545,0.8,0.18181818181818182,0.422429264310705
55,9.508889254880014,0.22807017543859648,0.8421052631578947,0.2727272727272727,0.42405572968483374
56,11.691996455390663,0.3333333333333333,0.8596491228070176,0.36363636363636365,0.5160052170673013
57,11.591449535889264,0.3684210526315789,0.8596491228070176,0.2727272727272727,0.5108669128550283
58,11.265884842974193,0.3157894736842105,0.8771929824561403,0.3181818181818182,0.49840253885453395
59,11.249262131178874,0.3898305084745763,0.864406779661017,0.3181818181818182,0.49870700296672354
60,12.320176521616277,0.3333333333333333,0.8833333333333333,0.2727272727272727,0.5402616063191966
61,12.157788796106685,0.15,0.8833333333333333,0.09090909090909091,0.5264630669957826
62,11.669940809257406,0.1774193548387097,0.8709677419354839,0.2727272727272727,0.5106392745990352
63,12.311421115553959,0.1935483870967742,0.9032258064516129,0.36363636363636365,0.5397295718948857
64,13.375940903924063,0.25396825396825395,0.9047619047619048,0.36363636363636365,0.5835802046995312
65,13.416475465111521,0.328125,0.921875,0.4090909090909091,0.588278336786279
66,13.488356122550607,0.4,0.9230769230769231,0.45454545454545453,0.5935482309160103
67,14.151974931214141,0.49230769230769234,0.9384615384615385,0.5454545454545454,0.6243727035422719
68,14.570736748431539,0.5846153846153846,0.9384615384615385,0.5454545454545454,0.6429693300771216
