semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length,delay_norm,waiting_time_norm,stops_norm,flujo_vehicular_norm,flujo_por_segundo_norm,queue_length_norm,road_rage
308856103,12.930449186983363,1.174468085106383,0.825531914893617,235,1.175,0.12,0.26112802153155984,0.2634928398684818,0.2183889205351432,0.043838285435947394,0.0438382854359474,0.03463203463203463,0.573728605777207
308856146,24.667143405990558,0.0,1.2137931034482758,145,0.725,0.0,0.6443857956802002,0.0,0.5274528561283183,0.0,0.0,0.0,1.0
308856152,30.64702547907501,0.7983606557377049,1.3049180327868852,610,3.05,0.385,0.83965681920999,0.17911284187899978,0.5999901844069488,0.2264978080857282,0.22649780808572817,0.11111111111111112,1.0
308898675,7.316329035980451,0.004366812227074236,0.7074235807860262,229,1.145,0.01,0.07780082967272547,0.0009796977623108226,0.12437224402536425,0.040915733073550904,0.040915733073550904,0.002886002886002886,0.3210374409152006
308903645,21.03923385205937,0.822268326417704,0.8872752420470262,1446,7.23,0.465,0.5259176380791861,0.18447654662500212,0.2675378858429728,0.6337067705796395,0.6337067705796396,0.1341991341991342,0.8935057302926098
308903696,4.933795374707086,0.0,0.9052631578947369,190,0.95,0.0,0.0,0.0,0.2818566388600018,0.021919142717973697,0.021919142717973693,0.0,0.2335623413040729
308903738,20.10110043780842,0.25,1.2361111111111112,432,2.16,0.15,0.4952832092109612,0.0560876968922946,0.5452184517794104,0.13979542133463224,0.13979542133463224,0.04329004329004329,0.8584884619567813
309520858,16.293941917330528,0.37628384687208216,0.8646125116713352,1071,5.355,0.395,0.3709617373244069,0.08441957739531175,0.24949788378334892,0.45104724792985873,0.4510472479298588,0.11399711399711401,0.6938678540975163
cluster_1462970241_308898721,8.306699817303986,0.10236220472440945,0.5511811023622047,381,1.905,0.08,0.11014105206833077,0.02296504124723873,0.0,0.11495372625426206,0.11495372625426206,0.023088023088023088,0.35636248088113587
cluster_1871526593_309440289,25.201595529920173,0.417910447761194,1.3930348258706469,201,1.005,0.44,0.6618381487520351,0.09375853808861186,0.6701329740164308,0.027277155382367267,0.027277155382367257,0.12698412698412698,1.0
cluster_1871526625_309497170,16.024556573046528,0.013856812933025405,1.043879907621247,433,2.165,0.0,0.3621650501557704,0.0031087868947230262,0.39219843833032986,0.14028251339503167,0.14028251339503164,0.0,0.6830145954853717
cluster_308848908_308848911,28.998358998585203,0.8562329390354868,1.3412192902638762,2198,10.99,2.495,0.7858201737427586,0.19209653421528378,0.6288867360931614,1.0,1.0,0.7200577200577201,1.0
cluster_308848959_308848960,34.23011340482342,0.5575916230366492,1.5724258289703317,1146,5.73,0.94,0.9566613417251355,0.12509611977024868,0.8129319224109104,0.4875791524598149,0.487579152459815,0.2712842712842713,1.0
cluster_308855797_308855800,29.82881183663237,0.4526191877575044,1.6568569746909947,1699,8.495,0.865,0.8129383298697145,0.10154547124231794,0.8801408604976886,0.7569410618606917,0.7569410618606915,0.24963924963924966,1.0
cluster_308858575_308858577_6427986507_6427986508,18.267248058748834,0.4444444444444444,1.2374429223744292,1314,6.57,1.165,0.4353993809539941,0.09971146114185706,0.5462786010877682,0.5694106186069167,0.5694106186069168,0.33621933621933625,0.7890765281338193
cluster_308858579_308898722,12.775326648014124,1.9491094147582697,1.1972010178117047,786,3.93,1.305,0.2560625475662114,0.4372842322595182,0.514245212826068,0.31222601071602535,0.3122260107160253,0.37662337662337664,0.5978832949281987
cluster_308903754_312989481,18.624563917215625,0.488272921108742,1.095948827292111,469,2.345,0.195,0.44706740927854705,0.10954441439944958,0.43364637520877114,0.15781782756941062,0.15781782756941062,0.05627705627705628,0.7985859682024843
cluster_309440717_309440722_309440724_309440726,19.58990218174264,0.6469719350073855,1.2865583456425407,677,3.385,0.895,0.478590203317432,0.14514866315406222,0.5853754937493177,0.25913297613248903,0.259132976132489,0.2582972582972583,0.847997859795555
cluster_309481112_309481115,34.00283242436063,0.8306997742663657,1.427765237020316,886,4.43,0.85,0.9492395582950601,0.18636814859019785,0.6977790995399319,0.3609352167559669,0.36093521675596685,0.2453102453102453,1.0
cluster_309481119_4121911213,21.162191697493803,4.4573055028463,0.9070208728652751,527,2.635,1.285,0.5299327848723093,1.0,0.28325581632728325,0.18606916707257673,0.18606916707257667,0.3708513708513708,0.9719146128712891
cluster_309481227_4121496204,35.557294780762994,1.469294920394238,1.8074298711144807,1319,6.595,3.465,1.0,0.32963747256184056,1.0,0.5718460789089138,0.5718460789089138,1.0,1.0
cluster_4121496202_4121496203,28.8711831674882,1.0723404255319149,1.597872340425532,470,2.35,0.41,0.7816672900565835,0.24058041901035299,0.8331878717802971,0.15830491962981003,0.15830491962981003,0.11832611832611832,1.0
