step,delay,waiting_time,stops,queue_length,road_rage
0,0.0,0.0,0.5,0.0,0.020000000000000004
1,0.46835182704033795,0.0,0.5,0.0,0.03873407308161352
2,0.854058486054291,0.0,0.5,0.0,0.05416233944217164
3,0.7819025220929268,0.0,0.6666666666666666,0.13636363636363635,0.060670040277656476
4,0.7617902341283574,0.0,0.8,0.0,0.0624716093651343
5,1.1507258365120936,0.0,0.6666666666666666,0.0,0.07269570012715042
6,1.6190847692030135,0.0,0.6666666666666666,0.0,0.09143005743478722
7,1.5305971775856162,0.0,0.625,0.0,0.08622388710342466
8,1.7767688300571005,0.0,0.6666666666666666,0.0,0.0977374198689507
9,1.9106882945783954,0.0,0.7,0.0,0.10442753178313582
10,1.908279237331111,0.0,0.7,0.0,0.10433116949324445
11,2.7534045014376387,0.0,0.6363636363636364,0.0,0.13559072551205098
12,2.8703193673808722,0.0,0.6666666666666666,0.09090909090909091,0.1432976231800834
13,2.7471760114407746,0.0,0.6923076923076923,0.0,0.13757934814993866
14,2.448262200927725,0.0,0.6666666666666666,0.0,0.12459715470377568
15,2.599455589786091,0.0,0.6875,0.0,0.13147822359144365
16,3.4423371232005535,0.0,0.6875,0.0,0.16519348492802213
17,3.4820997869730186,0.0,0.7058823529411765,0.0,0.1675192855965678
18,3.3317166370069913,0.0,0.6842105263157895,0.0,0.16063708653291126
19,3.590763580397822,0.0,0.65,0.0,0.1696305432159129
20,4.15894397039747,0.0,0.6666666666666666,0.0,0.19302442548256546
21,4.329178244202417,0.0,0.6363636363636364,0.0,0.19862167522264215
22,4.466286168874269,0.043478260869565216,0.6956521739130435,0.045454545454545456,0.20825618983797478
23,4.262437914251839,0.08333333333333333,0.7083333333333334,0.045454545454545456,0.20140660747916447
24,4.468002979500984,0.12,0.72,0.045454545454545456,0.21082921008913028
25,4.437589405100422,0.14814814814814814,0.7407407407407407,0.045454545454545456,0.21100525970570042
26,4.523086759819719,0.17857142857142858,0.7142857142857143,0.045454545454545456,0.21397541844473683
27,5.056955859615564,0.25,0.75,0.09090909090909091,0.2390964162028044
28,5.002244701991658,0.3,0.7666666666666667,0.09090909090909091,0.23857463656451486
29,5.2332179445240685,0.3548387096774194,0.7419354838709677,0.13636363636363635,0.2488301840566226
30,5.433445530441668,0.4375,0.75,0.18181818181818182,0.2597241848540304
31,5.290074020949607,0.5151515151515151,0.7272727272727273,0.18181818181818182,0.25463326386828733
32,4.972808799759398,0.42424242424242425,0.7272727272727273,0.09090909090909091,0.23830629138431533
33,5.535628005178276,0.47058823529411764,0.7058823529411765,0.09090909090909091,0.26089036084884226
34,5.916974183839944,0.5428571428571428,0.7142857142857143,0.13636363636363635,0.2788348115094419
35,6.422626157240294,0.24324324324324326,0.7297297297297297,0.13636363636363635,0.2936863730709386
36,6.465421485923394,0.2702702702702703,0.7297297297297297,0.09090909090909091,0.29502963584971215
37,7.198232360269493,0.35135135135135137,0.7567567567567568,0.09090909090909091,0.3270447735262589
38,7.240946291485063,0.1282051282051282,0.7692307692307693,0.13636363636363635,0.3256984577200086
39,7.551978907702086,0.15,0.775,0.045454545454545456,0.3369882472171744
40,7.546038121477362,0.17073170731707318,0.7804878048780488,0.045454545454545456,0.3373847621096488
41,7.304571796911279,0.19047619047619047,0.7857142857142857,0.045454545454545456,0.3283300580236373
42,7.633791066080822,0.20930232558139536,0.7906976744186046,0.045454545454545456,0.3420746870406959
43,8.251120090645474,0.22727272727272727,0.7954545454545454,0.045454545454545456,0.36731753089854624
44,8.6290915343146,0.24444444444444444,0.8,0.045454545454545456,0.38296164117056386
45,8.162381220883736,0.2553191489361702,0.7872340425531915,0.045454545454545456,0.36400008442529147
46,8.493292703588557,0.2708333333333333,0.7708333333333334,0.045454545454545456,0.3768907990526332
47,8.709790392035254,0.2857142857142857,0.7755102040816326,0.045454545454545456,0.3860354004680521
48,9.174218942130377,0.30612244897959184,0.7755102040816326,0.045454545454545456,0.40502070573716314
49,8.799253950426005,0.3333333333333333,0.7843137254901961,0.045454545454545456,0.39091846461240565
50,9.425822227532517,0.38461538461538464,0.7884615384615384,0.045454545454545456,0.4171727492411608
51,9.464195119046385,0.37735849056603776,0.7924528301886793,0.045454545454545456,0.4187221786898143
52,9.039458731150951,0.4074074074074074,0.7962962962962963,0.045454545454545456,0.40248744015512894
53,9.668262922666102,0.37037037037037035,0.7962962962962963,0.045454545454545456,0.4268988670749943
54,10.258059077462631,0.4,0.8181818181818182,0.09090909090909091,0.45286781764395984
55,10.27594750873758,0.5087719298245614,0.9122807017543859,0.45454545454545453,0.46679547610707894
56,10.86440145694707,0.631578947368421,0.9122807017543859,0.45454545454545453,0.4927897743863358
57,11.544469789099333,0.6896551724137931,0.9137931034482759,0.36363636363636365,0.5193963464229076
58,12.141114680617383,0.8103448275862069,0.9310344827586207,0.4090909090909091,0.5472746812685824
59,11.729163653439189,0.9,0.9166666666666666,0.4090909090909091,0.5320150309860524
60,11.855758854366275,0.6885245901639344,0.9180327868852459,0.18181818181818182,0.5283585210897033
61,12.554353931988086,0.7540983606557377,0.9180327868852459,0.18181818181818182,0.5576137996044116
62,11.942921475536226,0.7936507936507936,0.9047619047619048,0.36363636363636365,0.5370530783576684
63,12.864498320781136,0.7936507936507936,0.9206349206349206,0.36363636363636365,0.5745510728023855
64,13.740843058109112,0.875,0.9375,0.45454545454545453,0.6137246314152734
65,13.474550522761866,0.47692307692307695,0.9538461538461539,0.45454545454545453,0.5957652376936914
66,13.755704901091946,0.5522388059701493,0.9552238805970149,0.5,0.6094819273869614
67,14.092877796042966,0.6567164179104478,0.9701492537313433,0.5909090909090909,0.6274735921673631
68,14.406775402970123,0.7014925373134329,0.9701492537313433,0.5454545454545454,0.6400159279234181
69,13.90109484668342,0.7941176470588235,0.9852941176470589,0.5909090909090909,0.6231560933325776
70,14.019110673356224,0.9104477611940298,0.9701492537313433,0.5909090909090909,0.6295975341255651
71,13.111897322471368,1.0147058823529411,0.9852941176470589,0.6818181818181818,0.5978181388881596
72,15.137684532911825,1.164179104477612,0.9850746268656716,0.8181818181818182,0.6845575848442886
73,14.918902022221516,1.2608695652173914,0.9565217391304348,0.8181818181818182,0.6765979781220622
74,15.296972529600964,1.391304347826087,0.9565217391304348,0.8181818181818182,0.6943294940694141
75,15.59370350932058,1.4929577464788732,0.971830985915493,1.0454545454545454,0.7133896256481113
76,14.827052974508495,0.9041095890410958,0.9726027397260274,0.3181818181818182,0.6564320567138392
77,15.563644747467903,0.7534246575342466,0.9726027397260274,0.13636363636363635,0.6792456653657148
78,15.65180565717913,0.7866666666666666,0.9866666666666667,0.2727272727272727,0.6867267717417107
79,16.210250957805133,0.84,0.9866666666666667,0.2727272727272727,0.7101312504334175
80,16.053920190696758,0.8701298701298701,0.974025974025974,0.2727272727272727,0.7039749894460522
81,16.482273454201806,0.9230769230769231,0.9871794871794872,0.2727272727272727,0.7226942015713357
82,17.511891694542243,0.6455696202531646,1.0126582278481013,0.3181818181818182,0.7602570256643135
83,17.142512052358406,0.7468354430379747,1.0379746835443038,0.5909090909090909,0.7539743601150497
84,17.052926576866795,0.8589743589743589,1.0384615384615385,0.5909090909090909,0.7526531936108024
85,17.292166488992628,0.95,1.05,0.6363636363636364,0.765413932286978
86,17.54996508683947,1.0617283950617284,1.0493827160493827,0.7727272727272727,0.7806630254713343
87,17.854666802392906,1.0975609756097562,1.0609756097560976,0.9545454545454546,0.7976678250890644
88,18.67223914590784,1.146341463414634,1.0609756097560976,0.8181818181818182,0.8286190558584867
89,18.402680321538163,1.2962962962962963,1.0864197530864197,1.0,0.8254899289109093
90,18.26908116994352,1.2560975609756098,1.0975609756097562,0.7272727272727273,0.8143330915870979
91,18.671025319127782,1.3048780487804879,1.1097560975609757,0.6818181818181818,0.8309651812795239
92,19.059696421050532,1.4390243902439024,1.1341463414634145,0.9090909090909091,0.8547160164872541
93,19.713689568361964,1.5,1.130952380952381,0.8181818181818182,0.8801493143362102
94,20.77999553336818,1.6666666666666667,1.1666666666666667,1.1818181818181819,0.9348361849710908
