semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
308856103,33.87867327672211,2.9143041237113403,1.847938144329897,1552,1.94,0.38375
308856146,30.143378052337567,2.669910786699108,1.9164639091646392,1233,1.54125,0.71625
308856152,47.58164422202204,1.7927621404268481,1.883390040210331,3233,4.04125,0.77625
308898675,27.280375110101605,3.321512211441954,2.002341920374707,2989,3.73625,1.23
308903645,31.98744016506741,2.192067039106145,1.5039106145251397,8950,11.1875,1.38875
308903696,9.043715971176697,0.06367924528301887,1.0754716981132075,1272,1.59,0.05375
308903738,31.421634679387843,0.2988505747126437,1.5818120351588911,2958,3.6975,0.165
309520858,30.957748743998174,1.180306427503737,1.756819880418535,10704,13.38,2.045
cluster_1462970241_308898721,19.91259541731538,0.2715205148833467,1.5599356395816573,2486,3.1075,0.4225
cluster_1871526593_309440289,30.658726600666785,0.628099173553719,2.0031786395422757,1573,1.96625,0.71375
cluster_1871526625_309497170,23.379461217272144,0.0011885895404120444,1.5594294770206023,2524,3.155,0.0
cluster_308848908_308848911,45.839362153845336,1.0482904476559747,1.8743743390905887,14185,17.73125,3.8275
cluster_308848959_308848960,53.49789159524394,0.9846414161134973,2.1943251334114278,7683,9.60375,2.1025
cluster_308855797_308855800,44.29352474513297,0.7169775767853778,2.0015074429998116,10614,13.2675,1.5
cluster_308858575_308858577_6427986507_6427986508,27.557493090436207,0.44592484646611846,1.6482772978036848,9607,12.00875,2.27
cluster_308858579_308898722,22.618581049388816,1.2212723158159418,1.4626602967060598,3977,4.97125,0.91125
cluster_308903754_312989481,33.313014464275305,0.6990595611285266,1.6263322884012539,3190,3.9875,0.32
cluster_309440717_309440722_309440724_309440726,30.56037589376959,0.9356654603940491,1.6962203457981504,4974,6.2175,2.07125
cluster_309481112_309481115,56.83680168981302,1.096259871852183,2.2792430338250633,6711,8.38875,2.145
cluster_309481119_4121911213,66.78212059057802,3.0670391061452515,2.726443202979516,5370,6.7125,4.02125
cluster_309481227_4121496204,63.27715251921801,2.2908157025804083,2.804696098813746,8177,10.22125,8.925
cluster_4121496202_4121496203,50.1778515431103,1.773873679672343,2.3112739814615217,4639,5.79875,1.16625
