semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1706781814,51.54695438903548,1.3716319267920691,1.8434163701067616,1967,2.45875,0.87125
309456039,66.00710859745944,3.5279634189236724,2.564192754132958,2843,3.55375,0.93125
309520858,56.5805817180481,4.916192345436703,2.1795878312070656,5095,6.36875,2.5925
309554150,22.33933580476885,1.641025641025641,2.0397435897435896,780,0.975,0.43125
3413027449,51.743046638694665,0.1664145234493192,2.422592032274332,1983,2.47875,0.09875
4121911213,95.80594570789165,0.13639968279143536,3.4805709754163363,1261,1.57625,0.05625
GS_cluster_1871526597_309540987,47.837660115925814,0.43943298969072164,2.3943298969072164,776,0.97,0.285
GS_cluster_1871526621_309541037,39.33255007110404,0.7753424657534247,2.0356164383561643,1460,1.825,0.67
GS_cluster_309541231_309541236,33.35047463580028,0.8935876174682145,2.030956329463792,3618,4.5225,1.62875
GS_cluster_4124177709_4124177710,62.99579350594579,1.0748062015503876,2.4864341085271318,2580,3.225,1.0975
cluster_11612234622_11920224074_309481227_4121496204,92.63790866705895,6.901539765503602,3.470546687385224,7079,8.84875,10.8825
cluster_1868729103_309497175_309497179,62.286765736208025,1.0013502565487442,2.568187955711585,3703,4.62875,1.52625
cluster_1871526583_309520899,40.11810410943462,0.815347721822542,2.0762589928057555,2085,2.60625,0.83625
cluster_1871526593_309440289,58.99593024108075,1.914158855451406,2.2664035520473607,2027,2.53375,0.7275
cluster_1871526608_309520710,52.54931269883351,0.5081756973388907,2.3058672651490864,3119,3.89875,0.7175
cluster_1871526612_309195377_309195395_309195397,49.8776925169233,0.9951207611612588,2.004879238838741,4099,5.12375,1.4125
cluster_1871526625_309497170,72.0314766759065,4.793022893630275,2.8338265067746455,6421,8.02625,7.165
cluster_2991453444_309520859,60.24672423355785,0.7596039603960396,2.6463366336633665,2525,3.15625,0.7825
cluster_308848908_308848911,45.66920681432848,0.037932003371733636,2.0252880022478226,3559,4.44875,0.0325
cluster_308848959_308848960,46.94964711559871,0.8640625,2.0385416666666667,1920,2.4,0.3225
cluster_308855797_308855800,51.72944160939652,0.8611329661683713,2.206136900078678,2542,3.1775,0.63625
cluster_308858575_308858577_6427986507_6427986508,39.32301234252575,0.3385004745333755,1.981651376146789,3161,3.95125,0.6775
cluster_308908279_4100826965,44.4865619447068,0.8446043165467626,1.962589928057554,1390,1.7375,0.47
cluster_309195406_309195410_309195412_309195414,49.14397860792215,0.6744114949556711,1.9993885661877102,3271,4.08875,0.98125
cluster_309197943_309197944_938878877_938878878,43.190711865965824,1.7949050086355787,1.6915659182498561,6948,8.685,2.38125
cluster_309248859_309248860,36.3955599910616,1.215,2.11,200,0.25,0.1225
cluster_309248963_309248965,32.14333919285406,3.348519362186788,1.9931662870159452,439,0.54875,0.39625
cluster_309440717_309440722_309440724_309440726,52.36455877647516,0.5820295983086681,2.3775898520084566,4730,5.9125,1.26
cluster_309456058_309456068_309456081_309456085,58.768127662838644,2.938987382207315,2.132726401533301,6261,7.82625,4.03
cluster_309481112_309481115,56.51260921276077,0.6902857142857143,2.0441904761904763,5250,6.5625,1.18
cluster_309497184_309497187,74.84847279579617,1.544414535666218,2.9565948855989235,2972,3.715,1.7775
cluster_309497300_309497301,53.87099298367308,1.7228773584905661,2.404186320754717,3392,4.24,2.21875
cluster_309520712_309520713,61.40874533984256,0.8450064850843061,2.4507133592736707,3084,3.855,0.955
cluster_309520714_309520715,42.66248261408317,0.552224676554118,1.8441148627327233,3169,3.96125,0.705
cluster_309520860_309520861,57.381636004371245,1.1882882882882884,2.215315315315315,3330,4.1625,1.57875
cluster_309520862_309520863,42.92638206662757,0.7276744186046512,1.7662790697674418,4300,5.375,1.085
cluster_309520901_309520902,65.4325889890485,0.595227375056281,2.543899144529491,2221,2.77625,0.6625
cluster_309540905_309540918,50.14184726739,0.3603448275862069,2.5370689655172414,1160,1.45,0.27
cluster_309541225_4124177708,58.3508691450179,0.04501607717041801,2.4861736334405147,1555,1.94375,0.06125
cluster_309541408_309541411,35.80860220956593,0.3281499202551834,1.579744816586922,2508,3.135,0.45375
cluster_309559013_7006592113_7657209820,38.21643853272298,0.23031329381879762,1.8577476714648602,1181,1.47625,0.345
cluster_309559016_309559017,45.692873144911125,0.8545163868904876,2.108713029576339,1251,1.56375,0.65625
cluster_309559018_309559019,61.407232085988326,1.1753325272067714,2.8204353083434097,1654,2.0675,0.595
cluster_309559020_309559021,27.830041177713117,1.102486812358704,1.6571213262999247,1327,1.65875,0.87
cluster_309720129_309720130_7006592110,32.53487724229367,1.7673402512288368,1.545603495357728,1831,2.28875,1.22375
cluster_310265753_4121438078,57.35368060435939,0.10655737704918032,2.643954918032787,1952,2.44,0.1525
cluster_310265755_310265756,60.69512737142966,0.7451444812884889,2.321648507816201,2111,2.63875,0.7975
cluster_310265757_310265758,51.743097966008975,0.7174906522642294,2.325301204819277,2407,3.00875,0.86875
cluster_4121496202_4121496203,57.5470775859733,0.45509761388286335,2.596529284164859,2305,2.88125,0.5825
cluster_4124145820_4124145821,69.59420902878455,0.4292527821939587,2.7042925278219396,5032,6.29,1.755
cluster_938672795_938672853,33.77137806854083,0.007761966364812419,1.7464424320827943,773,0.96625,0.00375
joinedS_cluster_1871494011_309189929_cluster_309189684_309189926,33.64391125542135,0.5933544303797469,1.4897151898734178,1264,1.58,0.14
joinedS_cluster_308856407_308856410_cluster_308856411_308856412,60.121677283888445,2.173538622129436,2.5062630480167014,3832,4.79,2.00625
