semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1706781814,44.05797989022532,0.142949967511371,1.6985055230669266,1539,1.92375,0.15
309456039,65.36065154201704,1.1440809968847352,2.8200934579439254,2568,3.21,0.50625
309520858,52.10467195101667,3.938889927116427,2.1803401233414315,5351,6.68875,2.2825
309554150,33.22359616553731,3.8289322617680828,2.123995407577497,871,1.08875,0.80625
3413027449,63.34079805034867,3.202728306176582,2.748768472906404,2639,3.29875,0.88125
4121911213,95.99172106605239,0.0844306738962045,3.6522075910147174,1291,1.61375,0.03375
GS_cluster_1871526597_309540987,48.37489913282633,0.6642335766423357,2.6155717761557176,822,1.0275,0.3825
GS_cluster_1871526621_309541037,39.393273389349815,0.9115874079035499,2.043536503683858,1493,1.86625,0.7825
GS_cluster_309541231_309541236,30.42972525538301,0.6380490587564176,1.9423844837421562,3506,4.3825,1.1775
GS_cluster_4124177709_4124177710,58.60301261451748,0.5394794883105426,2.3153947948831055,2267,2.83375,0.65125
cluster_11612234622_11920224074_309481227_4121496204,91.21304904488684,5.962464810760087,3.6951829840475447,6394,7.9925,8.86375
cluster_1868729103_309497175_309497179,64.52551957170544,1.2782316194137433,2.7640557424315233,4162,5.2025,2.0225
cluster_1871526583_309520899,44.018364745748364,1.1798298906439855,2.297691373025516,2469,3.08625,1.32875
cluster_1871526593_309440289,61.31780796835933,0.6958705357142857,2.4190848214285716,1792,2.24,0.5575
cluster_1871526608_309520710,48.44451438248486,0.6176188956271944,2.2684328120012767,3133,3.91625,0.7875
cluster_1871526612_309195377_309195395_309195397,46.43849216221277,0.823086269744836,1.9095990279465371,4115,5.14375,1.22875
cluster_1871526625_309497170,64.1774544400482,3.8630885425036157,2.66575606620601,6223,7.77875,5.4
cluster_2991453444_309520859,63.11451218613299,1.0368747718145308,2.772909821102592,2739,3.42375,1.02375
cluster_308848908_308848911,42.969311154760916,0.025948660714285716,2.031529017857143,3584,4.48,0.03375
cluster_308848959_308848960,40.35562049316767,0.9085432639649507,1.819277108433735,1826,2.2825,0.265
cluster_308855797_308855800,48.28554190363347,0.7413721413721414,2.1401247401247403,2405,3.00625,0.4925
cluster_308858575_308858577_6427986507_6427986508,34.185171350356896,0.4523430028689831,1.8246732547019446,3137,3.92125,0.75875
cluster_308908279_4100826965,38.49016058756124,0.9102473498233216,1.857243816254417,1415,1.76875,0.52125
cluster_309195406_309195410_309195412_309195414,49.861268084477885,1.1750272628135223,2.0166303162486368,3668,4.585,1.8
cluster_309197943_309197944_938878877_938878878,46.11011558702201,1.543803105772048,1.7975388221506006,6826,8.5325,2.0025
cluster_309248859_309248860,49.507394159137014,1.5845410628019323,2.4782608695652173,207,0.25875,0.14
cluster_309248963_309248965,35.92546678275247,2.727923627684964,2.124105011933174,419,0.52375,0.31125
cluster_309440717_309440722_309440724_309440726,47.471952868731734,0.47098111469368953,2.190695532012897,4342,5.4275,1.0225
cluster_309456058_309456068_309456081_309456085,60.142549051554944,2.8818363888460947,2.292096749345247,6491,8.11375,4.47125
cluster_309481112_309481115,57.33724185463953,0.7008434864104968,2.1649484536082473,5335,6.66875,1.1775
cluster_309497184_309497187,75.39135076914029,1.646916982431967,3.073716844643472,2903,3.62875,1.7425
cluster_309497300_309497301,54.26288732711752,1.5321344339622642,2.4248231132075473,3392,4.24,2.115
cluster_309520712_309520713,62.90699340630709,0.47561813186813184,2.6009615384615383,2912,3.64,0.69
cluster_309520714_309520715,42.12117403559444,0.6632205513784462,1.8302005012531328,3192,3.99,0.78
cluster_309520860_309520861,56.165043091052596,1.4128035320088301,2.152633238725954,3171,3.96375,1.53125
cluster_309520862_309520863,42.55899083306994,0.6604630049931911,1.7480708125283704,4406,5.5075,1.065
cluster_309520901_309520902,59.82905385794695,0.576303317535545,2.371563981042654,2110,2.6375,0.535
cluster_309540905_309540918,51.44746393379393,0.35755813953488375,2.683139534883721,1032,1.29,0.23625
cluster_309541225_4124177708,58.63319095609168,0.16114285714285714,2.5234285714285716,1750,2.1875,0.1575
cluster_309541408_309541411,35.41135831352963,0.43381180223285487,1.5669856459330143,2508,3.135,0.55625
cluster_309559013_7006592113_7657209820,40.820380656821094,0.29292929292929293,2.085016835016835,1188,1.485,0.42125
cluster_309559016_309559017,49.55664127517351,1.0855855855855856,2.2394894894894897,1332,1.665,0.80875
cluster_309559018_309559019,78.21548497070935,1.6152987158012284,3.2814070351758793,1791,2.23875,0.7525
cluster_309559020_309559021,30.042322090889325,1.3279938977879482,1.665903890160183,1311,1.63875,0.9825
cluster_309720129_309720130_7006592110,29.441690775836445,1.7474916387959867,1.484392419175028,1794,2.2425,1.2325
cluster_310265753_4121438078,54.345713418467895,0.08073196986006459,2.454790096878364,1858,2.3225,0.10875
cluster_310265755_310265756,56.48219580452883,0.7705651930609961,2.2232792389479576,1787,2.23375,0.69
cluster_310265757_310265758,47.22310636189254,0.8651736745886655,2.2376599634369287,2188,2.735,0.95875
cluster_4121496202_4121496203,63.41391123627374,0.4736639753940792,2.7800845828527487,2601,3.25125,0.6325
cluster_4124145820_4124145821,58.89242422061744,0.46321525885558584,2.5042818217205136,5138,6.4225,1.72875
cluster_938672795_938672853,40.84640265744691,0.003978779840848806,1.9827586206896552,754,0.9425,0.0025
joinedS_cluster_1871494011_309189929_cluster_309189684_309189926,34.00235351156455,0.5256087321578505,1.3904282115869018,1191,1.48875,0.1225
joinedS_cluster_308856407_308856410_cluster_308856411_308856412,64.13478055591752,3.309307875894988,2.5405727923627683,4190,5.2375,2.8525
