step,delay,waiting_time,stops,queue_length,road_rage
0,0.0,0.0,0.5,0.0,0.020000000000000004
1,0.4702476316805835,0.0,0.5,0.0,0.038809905267223346
2,0.6669935471977281,0.0,0.6666666666666666,0.0,0.0533464085545758
3,1.029897979379537,0.0,0.75,0.0,0.07119591917518148
4,1.2683001626909154,0.0,0.8,0.0,0.08273200650763662
5,1.3552745412833918,0.0,0.5714285714285714,0.0,0.07706812450847852
6,1.7396613009030515,0.0,0.5714285714285714,0.0,0.09244359489326491
7,1.9104490369385017,0.0,0.5,0.0,0.09641796147754007
8,1.9294591450371348,0.0,0.5555555555555556,0.0,0.09940058802370763
9,2.055420197013359,0.0,0.6,0.0,0.10621680788053436
10,2.1192254099740473,0.0,0.6666666666666666,0.0,0.11143568306562857
11,2.0855560834705904,0.0,0.6666666666666666,0.0,0.1100889100054903
12,2.5977325128589652,0.0,0.6153846153846154,0.0,0.12852468512974322
13,2.515117614450377,0.0,0.5333333333333333,0.0,0.1219380379113484
14,3.4196142691507245,0.0,0.5333333333333333,0.0,0.15811790409936233
15,3.266991342476178,0.0,0.5882352941176471,0.0,0.15420906546375301
16,3.638307907962635,0.0,0.5882352941176471,0.0,0.1690617280832113
17,3.4548581195196433,0.0,0.631578947368421,0.0,0.16345748267552257
18,3.866699179370684,0.0,0.65,0.0,0.18066796717482736
19,3.985737263283597,0.0,0.65,0.0,0.1854294905313439
20,4.043931664811535,0.0,0.6818181818181818,0.0,0.1890299938651887
21,4.1229022369676525,0.0,0.6818181818181818,0.0,0.1921888167514334
22,3.732063741357535,0.0,0.6666666666666666,0.0,0.17594921632096808
23,4.548098953192189,0.0,0.64,0.0,0.2075239581276876
24,5.858221294313705,0.0,0.64,0.0,0.25992885177254826
25,5.726657061369715,0.0,0.6153846153846154,0.0,0.25368166707017326
26,5.7536977859773,0.07407407407407407,0.7037037037037037,0.17857142857142858,0.2633489696401502
27,5.856041693571164,0.14285714285714285,0.7142857142857143,0.03571428571428571,0.26638452488570374
28,6.14288263198269,0.20689655172413793,0.7241379310344828,0.03571428571428571,0.2795330392694554
29,6.241441064830545,0.3793103448275862,0.8275862068965517,0.17857142857142858,0.2939187263370642
30,6.578674307271118,0.5161290322580645,0.8387096774193549,0.17857142857142858,0.3105893686042088
31,7.086483691620088,0.5625,0.8125,0.07142857142857142,0.3286379190933749
32,6.497568969890245,0.5454545454545454,0.8181818181818182,0.07142857142857142,0.3049676938605449
33,7.342726154913781,0.6176470588235294,0.8235294117647058,0.07142857142857142,0.3404317352721815
34,6.859444557006813,0.4166666666666667,0.8333333333333334,0.07142857142857142,0.3174730203755107
35,7.262460876875124,0.19444444444444445,0.8333333333333334,0.03571428571428571,0.32843494301151294
36,8.106651596860312,0.21621621621621623,0.8378378378378378,0.03571428571428571,0.36281818742653604
37,8.060801803803445,0.23684210526315788,0.8421052631578947,0.03571428571428571,0.3615674104980025
38,8.285383495643996,0.2631578947368421,0.8421052631578947,0.03571428571428571,0.3710769939610982
39,9.26090637753018,0.325,0.9,0.17857142857142858,0.4165076836726358
40,9.571847888094068,0.4,0.9,0.17857142857142858,0.43044534409519125
41,9.539362894897383,0.4634146341463415,0.9024390243902439,0.17857142857142858,0.4305117980258605
42,9.632498562977293,0.5238095238095238,0.9047619047619048,0.17857142857142858,0.43553803775718697
43,9.698591259763328,0.6046511627906976,0.9069767441860465,0.2857142857142857,0.4420300291280747
44,10.090629534714115,0.6666666666666666,0.9111111111111111,0.2857142857142857,0.4591172448806281
45,10.887547111770271,0.7555555555555555,0.9111111111111111,0.2857142857142857,0.49277172574065214
46,10.863681588307582,0.8260869565217391,0.9130434782608695,0.2857142857142857,0.4933050275074586
47,10.309110274374804,0.8958333333333334,0.9166666666666666,0.32142857142857145,0.47337631573689704
48,10.82372275671967,1.0,0.9166666666666666,0.32142857142857145,0.49604414836402494
49,10.989273686696352,1.0,0.92,0.2857142857142857,0.5020852331821398
50,11.419189919967307,1.08,0.92,0.2857142857142857,0.520881882512978
51,11.245533558834811,1.1346153846153846,0.9423076923076923,0.42857142857142855,0.5187773863094364
52,11.304142150550492,1.2075471698113207,0.9245283018867925,0.39285714285714285,0.5211549043508606
53,12.329529190627463,1.0188679245283019,0.9245283018867925,0.35714285714285715,0.5576825153339934
54,12.01729358224444,1.0545454545454545,0.9090909090909091,0.35714285714285715,0.5452891458871801
55,11.773185250878416,1.1071428571428572,0.8928571428571429,0.35714285714285715,0.5359274100351367
56,11.69942586543098,0.6842105263157895,0.9122807017543859,0.32142857142857145,0.5245810446423018
57,12.479680835231171,0.7586206896551724,0.9137931034482759,0.42857142857142855,0.5594827999117099
58,12.718497347410462,0.8103448275862069,0.9310344827586207,0.5357142857142857,0.5729024554727731
59,12.756500952737547,0.8666666666666667,0.9333333333333333,0.5357142857142857,0.5756409904904541
60,12.876319791664866,0.95,0.9333333333333333,0.5357142857142857,0.5821004107142137
61,13.988595735366076,1.0,0.9354838709677419,0.6071428571428571,0.6291060413962098
62,14.486386026958089,1.096774193548387,0.9516129032258065,0.6785714285714286,0.6530268696497522
63,15.01366607077407,1.2258064516129032,0.9838709677419355,0.8214285714285714,0.6808461820014697
64,14.935933197950838,1.3125,0.96875,0.8214285714285714,0.6788658993466051
65,14.644443440246464,1.4153846153846155,0.9692307692307692,0.8214285714285714,0.6692832321153532
66,14.910280090488692,1.5151515151515151,0.9545454545454546,0.8214285714285714,0.6813246235329676
67,15.013955811323278,1.626865671641791,0.9701492537313433,0.8571428571428571,0.6890443731778778
