step,delay,waiting_time,stops,queue_length,road_rage
2,0.0,0.0,0.0,0.0,0.0
3,0.0564537149698356,0.0,0.0,0.0,0.002258148598793424
4,0.2262336552661539,0.0,0.5,0.0,0.02904934621064616
5,0.29133109676129926,0.0,0.3333333333333333,0.0,0.024986577203785304
6,0.4081045435755164,0.0,0.25,0.0,0.026324181743020657
7,1.0265922045610427,0.0,0.4,0.0,0.057063688182441716
8,1.4393890497029669,0.0,0.4,0.0,0.07357556198811868
9,1.0642195769898533,0.0,0.5714285714285714,0.0,0.06542592593673699
10,1.7576806126656932,0.0,0.5714285714285714,0.0,0.09316436736377058
11,2.128143293015911,0.0,0.625,0.0,0.11012573172063644
12,2.2554823836499587,0.0,0.6666666666666666,0.0,0.11688596201266503
13,2.6522140346201293,0.0,0.6666666666666666,0.0,0.13275522805147186
14,3.0871537600235808,0.0,0.6666666666666666,0.0,0.1501528170676099
15,3.0401449416154915,0.0,0.6666666666666666,0.0,0.14827246433128632
16,2.531927384009362,0.0,0.7,0.0,0.1292770953603745
17,3.187870355259833,0.0,0.75,0.0,0.15751481421039332
18,3.0306034982463133,0.0,0.75,0.0,0.15122413992985254
19,3.4356478957786285,0.0,0.7692307692307693,0.0,0.1681951466003759
20,3.743752221787246,0.0,0.7692307692307693,0.0,0.18051931964072063
21,3.6971092632818787,0.0,0.7857142857142857,0.0,0.1793129419598466
22,3.7003168133299353,0.0,0.8,0.2222222222222222,0.18445711697764186
23,3.8073187405828595,0.0,0.8125,0.0,0.1847927496233144
24,3.266270774822801,0.0,0.8235294117647058,0.0,0.16359200746350028
25,3.6073625451133386,0.0,0.8235294117647058,0.0,0.17723567827512177
26,3.533371225142917,0.0,0.7777777777777778,0.0,0.1724459601168278
27,4.896339929096625,0.0,0.7777777777777778,0.0,0.2269647082749761
28,4.9020425036044895,0.0,0.7894736842105263,0.0,0.22766064751260062
29,5.200823809706453,0.0,0.8,0.0,0.24003295238825814
30,5.279558617192369,0.0,0.8095238095238095,0.0,0.24356329706864716
31,5.374371409667946,0.0,0.8181818181818182,0.0,0.2477021291139906
32,5.522701418094666,0.0,0.8181818181818182,0.0,0.2536353294510594
33,5.38939503201248,0.0,0.8260869565217391,0.0,0.2486192795413688
34,5.4829898830878,0.04,0.88,0.2222222222222222,0.2597640397679564
35,5.946359761935903,0.12,0.92,0.4444444444444444,0.285943279366325
36,5.875318163577755,0.19230769230769232,0.9230769230769231,0.4444444444444444,0.2846708462012299
37,6.540028836597357,0.2692307692307692,0.9230769230769231,0.4444444444444444,0.3127977346604755
