semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length
1706781814,58.38010992859102,1.8101851851851851,1.9989711934156378,1944,2.43,1.00875
309456039,61.14999725284576,2.2061358152361255,2.540847983453981,2901,3.62625,0.85875
309520858,64.99400076351738,8.06438127090301,2.3095317725752507,5980,7.475,3.845
309554150,25.32097302073399,0.5363408521303258,1.9210526315789473,798,0.9975,0.195
3413027449,52.86462553079442,0.6481283422459893,2.5679144385026738,1870,2.3375,0.19
4121911213,88.94448996245565,0.10342146189735614,3.1765163297045103,1286,1.6075,0.0525
GS_cluster_1871526597_309540987,41.28018131881421,0.550185873605948,2.1462205700123915,807,1.00875,0.3675
GS_cluster_1871526621_309541037,37.92578630935176,0.4585121602288984,2.0021459227467813,1398,1.7475,0.41
GS_cluster_309541231_309541236,33.1111534510135,0.8063616071428571,2.056640625,3584,4.48,1.4725
GS_cluster_4124177709_4124177710,55.04643452513095,1.3160318124738384,2.27208036835496,2389,2.98625,1.18125
cluster_11612234622_11920224074_309481227_4121496204,86.29022434576432,6.197364524726089,3.094758661533906,6754,8.4425,9.45875
cluster_1868729103_309497175_309497179,63.50479021793669,0.9120967741935484,2.5709677419354837,3720,4.65,1.42875
cluster_1871526583_309520899,35.39910611944837,1.0184197770237517,1.9631604459524963,2063,2.57875,0.84125
cluster_1871526593_309440289,60.012529934573394,0.9601554907677357,2.2891156462585034,2058,2.5725,0.63875
cluster_1871526608_309520710,43.9482347595702,0.42235410484668645,1.9195515990768217,3033,3.79125,0.5325
cluster_1871526612_309195377_309195395_309195397,46.08900484099011,0.7363796133567663,1.9013306552849611,3983,4.97875,1.08875
cluster_1871526625_309497170,70.2719760985466,4.877195508206162,2.682839044054132,6946,8.6825,7.3275
cluster_2991453444_309520859,59.07694988997826,0.8460985257101762,2.517439769866954,2781,3.47625,0.925
cluster_308848908_308848911,47.473553393625785,0.04029809550096605,2.0825282914711565,3623,4.52875,0.0475
cluster_308848959_308848960,50.750411500312396,1.059953161592506,2.23559718969555,2135,2.66875,0.45625
cluster_308855797_308855800,50.091461548635294,0.9366498251068791,2.0501360279828993,2573,3.21625,0.715
cluster_308858575_308858577_6427986507_6427986508,35.890144940707486,0.3333333333333333,1.7829010566762729,3123,3.90375,0.69125
cluster_308908279_4100826965,41.2477197380373,0.797576621525303,1.7612259444048468,1403,1.75375,0.45375
cluster_309195406_309195410_309195412_309195414,46.65016682104126,1.1817403708987162,1.9172610556348073,3505,4.38125,1.585
cluster_309197943_309197944_938878877_938878878,46.44547740857566,1.349904115651276,1.8249004277917098,6779,8.47375,1.80875
cluster_309248859_309248860,28.960022823667902,1.2681564245810055,1.6033519553072626,179,0.22375,0.11125
cluster_309248963_309248965,36.70494791841122,2.5338983050847457,2.053672316384181,354,0.4425,0.2725
cluster_309440717_309440722_309440724_309440726,50.04182901560064,0.5040902056157418,2.208047755914216,4523,5.65375,0.99
cluster_309456058_309456068_309456081_309456085,57.771118630222574,3.1482674026372277,2.224011039558418,6522,8.1525,4.755
cluster_309481112_309481115,52.36690028500081,0.6016494054468738,1.9016110471806675,5214,6.5175,1.11125
cluster_309497184_309497187,74.99827494789261,1.686778398510242,3.0595903165735567,2685,3.35625,1.63125
cluster_309497300_309497301,56.08870634292276,1.8823697767601604,2.4378935317687462,3494,4.3675,2.515
cluster_309520712_309520713,59.25593441616529,0.5822680412371134,2.4861855670103092,2425,3.03125,0.4875
cluster_309520714_309520715,43.159380397327055,0.4817853626517886,1.8214637348211355,3047,3.80875,0.60625
cluster_309520860_309520861,56.70384493650454,1.0666239590006406,2.307495195387572,3122,3.9025,1.25625
cluster_309520862_309520863,38.436209106487844,0.766798418972332,1.5542897000697513,4301,5.37625,1.25
cluster_309520901_309520902,67.39563771402565,0.7432239657631954,2.6062767475035664,2103,2.62875,0.60625
cluster_309540905_309540918,46.11249164060844,0.20241411327762301,2.33983286908078,1077,1.34625,0.16125
cluster_309541225_4124177708,55.475139869655884,0.07649253731343283,2.361940298507463,1608,2.01,0.13
cluster_309541408_309541411,37.60594415668772,0.4624505928853755,1.6233201581027668,2530,3.1625,0.66625
cluster_309559013_7006592113_7657209820,43.05637763066316,0.3179039301310044,2.2454148471615722,1145,1.43125,0.3825
cluster_309559016_309559017,52.05424760646204,0.8330658105939005,2.317014446227929,1246,1.5575,0.66
cluster_309559018_309559019,63.7859190727458,1.2988023952095809,2.8467065868263473,1670,2.0875,0.645
cluster_309559020_309559021,25.61489836513656,1.6608513607815771,1.5457083042568038,1433,1.79125,1.25375
cluster_309720129_309720130_7006592110,35.242010813055686,2.074450990894483,1.7327262988752008,1867,2.33375,1.3725
cluster_310265753_4121438078,52.80034565643486,0.12578288100208768,2.414926931106472,1916,2.395,0.13
cluster_310265755_310265756,63.72414956530862,0.6164529914529915,2.487713675213675,1872,2.34,0.67375
cluster_310265757_310265758,47.3649071629822,0.8145017793594306,2.195284697508897,2248,2.81,0.93
cluster_4121496202_4121496203,56.97247818910175,0.4041155866900175,2.448336252189142,2284,2.855,0.5075
cluster_4124145820_4124145821,58.16461137081162,0.2342322264319144,2.1753955872520616,4487,5.60875,0.73
cluster_938672795_938672853,40.28236008696201,0.0038119440914866584,2.0419313850063534,787,0.98375,0.0
joinedS_cluster_1871494011_309189929_cluster_309189684_309189926,31.205795153779132,0.5595419847328245,1.2694656488549618,1310,1.6375,0.13
joinedS_cluster_308856407_308856410_cluster_308856411_308856412,58.924280984321875,1.473972602739726,2.454296388542964,4015,5.01875,1.8675
