semaforo_id,delay,waiting_time,stops,flujo_vehicular,flujo_por_segundo,queue_length,delay_norm,waiting_time_norm,stops_norm,flujo_vehicular_norm,flujo_por_segundo_norm,queue_length_norm,road_rage
1706781814,51.43998929016479,1.4917333333333334,1.8981333333333332,1875,2.34375,0.8725,0.33161510342951345,0.10468790485048884,0.2211013781750271,0.24043873574830424,0.24043873574830427,0.1031463342238053,1.0
309456039,64.35058534346214,0.8723404255319149,2.7596532702915684,2538,3.1725,0.4425,0.5241517359734634,0.06098659435031722,0.567716323280538,0.3361235387501804,0.3361235387501804,0.0520926090828139,1.0
309520858,77.63477500280214,14.181283272625386,2.3482768282432054,7138,8.9225,7.735,0.722259796401181,1.0,0.40220741656651243,1.0,1.0,0.9179281685960227,1.0
309554150,29.874036433967987,1.9910714285714286,2.131377551020408,784,0.98,0.4125,0.010000522399133073,0.13991873954315934,0.3149424237986788,0.08298455765622745,0.08298455765622746,0.04853072128227961,1.0
3413027449,62.94431369863726,2.272727272727273,2.8194444444444446,2376,2.97,0.58875,0.5031799074212508,0.15979098758573582,0.5917720806202523,0.3127435416365998,0.31274354163659984,0.06945681211041853,1.0
4121911213,96.25871959478204,0.09567901234567901,3.834104938271605,1296,1.62,0.055,1.0,0.006189193308657996,1.0,0.1568768942127291,0.15687689421272913,0.006084891659246068,1.0
GS_cluster_1871526597_309540987,42.834863281694815,0.7441601779755284,2.1523915461624026,899,1.12375,0.485,0.20328625033492498,0.05194282790111138,0.32339697541161844,0.09958146918747295,0.09958146918747296,0.05713861680023746,1.0
GS_cluster_1871526621_309541037,30.78651850441092,0.5701078582434514,1.7488443759630201,1298,1.6225,0.39375,0.02360843208622639,0.03966255414905014,0.16103801626785097,0.15716553615240295,0.15716553615240297,0.04630454140694568,1.0
GS_cluster_309541231_309541236,38.26726156564414,1.0468364831552999,2.37962202136401,3651,4.56375,1.9275,0.1351692827232121,0.073298176060743,0.4148185146117293,0.49675277817866936,0.4967527781786694,0.22840605520926094,1.0
GS_cluster_4124177709_4124177710,51.764627233062086,0.6718252162039144,2.015930814747383,2197,2.74625,0.57,0.3364564520445123,0.046839229547652635,0.2684947881268129,0.2869100880357916,0.2869100880357916,0.06723063223508459,1.0
cluster_11612234622_11920224074_309481227_4121496204,95.14001725279503,5.750712701932214,3.6460247070003167,6314,7.8925,8.42625,0.9833167128104673,0.405180495993681,0.9243297615749899,0.8810795208543801,0.8810795208543802,1.0,1.0
cluster_1868729103_309497175_309497179,61.86058307823001,1.002627430373095,2.593536521282186,3806,4.7575,1.55625,0.4870181559903642,0.0701790032090367,0.5008826432123955,0.5191225285033916,0.5191225285033916,0.18432769367764917,1.0
cluster_1871526583_309520899,41.512658116831616,0.81313598519889,2.238205365402405,2162,2.7025,0.89875,0.18356811114723343,0.05680942086738816,0.35792241233903993,0.2818588540914995,0.2818588540914995,0.10626298604927278,1.0
cluster_1871526593_309440289,73.25011827157458,0.7757936507936508,2.9360119047619047,2016,2.52,0.6225,0.6568711002939933,0.05417472981734501,0.6386706167141233,0.2607879924953096,0.2607879924953096,0.0734639358860196,1.0
cluster_1871526608_309520710,46.309247331019556,0.5100837728824077,2.095252869996897,3223,4.02875,0.7075,0.2550999855226625,0.0354275505530891,0.3004083964445035,0.4349834030884688,0.4349834030884688,0.08355595132086673,1.0
cluster_1871526612_309195377_309195395_309195397,46.8698319541999,0.8105187319884726,1.8984149855907781,4164,5.205,1.24875,0.2634600236771749,0.05662476038166834,0.22121469520643303,0.570789435705008,0.570789435705008,0.14781834372217278,1.0
cluster_1871526625_309497170,73.66399848704408,4.1617224880382775,2.886762360446571,6270,7.8375,5.71875,0.6630433252349719,0.29306917885639105,0.6188560687657588,0.8747293981815558,0.8747293981815558,0.678539626001781,1.0
cluster_2991453444_309520859,57.98573619124696,0.9318907413976587,2.5345867328840015,2819,3.52375,1.01875,0.4292322901664091,0.06518817110596603,0.477165400240909,0.37667773127435417,0.3766777312743542,0.12051053725140994,1.0
cluster_308848908_308848911,46.91525211970092,0.09643547941420282,2.1505940867642996,3619,4.52375,0.03375,0.264137377819389,0.006242565896281024,0.3226738043463004,0.492134507143888,0.49213450714388796,0.0035618878005342835,1.0
cluster_308848959_308848960,48.96660379705302,1.3443588581785229,2.1468056184866335,2207,2.75875,0.5975,0.29472933054490896,0.09428988831297133,0.32114959153616685,0.2883532977341608,0.2883532977341608,0.07049569605224103,1.0
cluster_308855797_308855800,45.36980212971229,0.5889084507042254,1.9973591549295775,2272,2.84,0.36625,0.24108997275697938,0.04098903128233189,0.2610228602327299,0.2977341607735604,0.2977341607735604,0.043039477589789266,1.0
cluster_308858575_308858577_6427986507_6427986508,39.222064490702806,0.47701326751002776,1.84757790805307,3241,4.05125,0.8375,0.1494083263099687,0.03309425870316156,0.20076143570059815,0.43758118054553324,0.43758118054553324,0.09899079845651529,1.0
cluster_308908279_4100826965,36.568730879779565,0.9019189765458422,1.691542288557214,1407,1.75875,0.52375,0.10983897441065298,0.06307351111304389,0.1379836921268212,0.17289652186462692,0.17289652186462695,0.061739388542594247,1.0
cluster_309195406_309195410_309195412_309195414,48.88165752549932,0.8370516803162948,1.910759672408924,3541,4.42625,1.28875,0.29346252078611895,0.058496794431065174,0.22618132773605695,0.4808774714966085,0.4808774714966084,0.1525675274562185,1.0
cluster_309197943_309197944_938878877_938878878,44.894348607880985,1.5154127100073047,1.704017531044558,6845,8.55625,1.97,0.2339995007410742,0.10635860494964386,0.14300285106259208,0.9577139558377832,0.9577139558377833,0.2334520629266845,1.0
cluster_309248859_309248860,38.92629192761306,1.6889952153110048,2.0382775119617227,209,0.26125,0.14625,0.14499744914666,0.11860573091141986,0.27748552519040953,0.0,0.0,0.016918967052537846,1.0
cluster_309248963_309248965,35.53372823444803,2.591160220994475,1.9696132596685083,362,0.4525,0.24375,0.0944039067202407,0.1822580468149184,0.24985986614489258,0.022081108385048346,0.022081108385048353,0.028495102404274265,1.0
cluster_309440717_309440722_309440724_309440726,64.51222059853134,0.9084829957967138,2.6367978601452045,5234,6.5425,2.1175,0.5265622139702139,0.06353663595641619,0.5182879590407662,0.7252128734305094,0.7252128734305096,0.25096467794597804,1.0
cluster_309456058_309456068_309456081_309456085,61.6499393078201,3.4344523773355613,2.3240164058939694,6583,8.22875,4.96125,0.48387681053631537,0.24175658466132913,0.39244673129379937,0.9199018617405109,0.9199018617405109,0.5886019590382903,1.0
cluster_309481112_309481115,60.53439507148927,0.7254464285714286,2.2213541666666665,5376,6.72,1.34875,0.4672406203999124,0.05062247798584699,0.35114267681095407,0.7457064511473517,0.7457064511473518,0.15969130305728704,1.0
cluster_309497184_309497187,78.52783002112723,1.4650205761316872,3.2072577628133185,2673,3.34125,1.435,0.7355779890853115,0.10280318437325808,0.7478008459349774,0.35560686967816424,0.3556068696781643,0.16993173048382312,1.0
